grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 0 0 4 0 0 0]
 [0 0 2 0 5 8 1 0 4]
 [0 0 0 0 0 1 6 0 0]
 [3 1 0 6 0 9 8 0 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 0 0 0 5 0 1]]","[['FACT', [0, 7, 1]], ['FACT', [1, 7, 4]], ['FACT', [2, 0, 5]], ['FACT', [4, 6, 6]], ['FACT', [5, 6, 8]], ['FACT', [6, 8, 2]], ['FACT', [7, 6, 9]], ['FACT', [7, 8, 3]], ['FACT', [8, 6, 5]]]","[['ROW', 2], ['COL', 6], ['COL', 8], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [2, 7, 9]]",5,9,2,2,1,1,0,1,0,2,1,3,1,5,2,2,2,3,1,3,6,9.830894470214844
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 0 0 4 0 9 0]
 [0 0 2 0 5 8 1 0 4]
 [0 0 0 0 0 1 6 0 0]
 [3 1 0 6 0 9 8 0 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 0 0 0 5 0 1]]","[['FACT', [2, 7, 9]], ['FACT', [3, 8, 4]], ['FACT', [5, 8, 7]], ['FACT', [7, 6, 9]]]","[['COL', 8], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [4, 8, 9]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,4.771678686141968
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 0 0 4 0 9 0]
 [0 0 2 0 5 8 1 0 4]
 [0 0 0 0 0 1 6 0 9]
 [3 1 0 6 0 9 8 0 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 0 0 0 5 0 1]]","[['FACT', [0, 3, 2]], ['FACT', [1, 3, 1]], ['FACT', [2, 7, 9]], ['FACT', [5, 5, 9]], ['FACT', [6, 3, 8]], ['FACT', [7, 3, 5]]]","[['ROW', 2], ['COL', 3], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [8, 3, 9]]",3,6,1,1,1,0,1,0,1,0,1,4,2,0,2,4,1,4,0,2,2,5.89842414855957
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 0 0 4 0 9 0]
 [0 0 2 0 5 8 1 0 4]
 [0 0 0 0 0 1 6 0 9]
 [3 1 0 6 0 9 8 0 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 0 0 5 0 1]]","[['FACT', [2, 5, 4]], ['FACT', [6, 6, 4]], ['FACT', [7, 3, 5]], ['FACT', [7, 4, 1]], ['FACT', [8, 3, 9]]]","[['ROW', 6], ['COL', 5], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 4, 4]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,4.5167481899261475
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 0 0 4 0 9 0]
 [0 0 2 0 5 8 1 0 4]
 [0 0 0 0 0 1 6 0 9]
 [3 1 0 6 0 9 8 0 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [2, 5, 4]], ['FACT', [3, 8, 4]], ['FACT', [5, 3, 6]], ['FACT', [8, 4, 4]]]","[['ROW', 3], ['COL', 5], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 3, 4]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,5.060156345367432
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 0 0 4 0 9 0]
 [0 0 2 0 5 8 1 0 4]
 [0 0 0 4 0 1 6 0 9]
 [3 1 0 6 0 9 8 0 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [3, 8, 4]], ['FACT', [4, 3, 4]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 1]]]","[['ROW', 5], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 2, 4]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,4.432935953140259
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 0 0 4 0 9 0]
 [0 0 2 0 5 8 1 0 4]
 [0 0 0 4 0 1 6 0 9]
 [3 1 4 6 0 9 8 0 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [3, 4, 5]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 1]], ['FACT', [5, 2, 4]], ['FACT', [5, 6, 8]], ['FACT', [5, 8, 7]]]","[['ROW', 5], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 7, 5]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,4.059570789337158
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 0 0 4 0 9 0]
 [0 0 2 0 5 8 1 0 4]
 [0 0 0 4 0 1 6 0 9]
 [3 1 4 6 0 9 8 5 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [3, 2, 2]], ['FACT', [4, 6, 6]], ['FACT', [5, 6, 8]], ['FACT', [5, 7, 5]], ['FACT', [6, 8, 2]]]","[['ROW', 3], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 7, 2]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,4.582785367965698
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 0 0 4 0 9 0]
 [0 0 2 0 5 8 1 0 4]
 [0 0 0 4 0 1 6 2 9]
 [3 1 4 6 0 9 8 5 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [3, 2, 2]], ['FACT', [4, 7, 2]], ['FACT', [5, 3, 6]], ['FACT', [5, 5, 9]]]","[['ROW', 5], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 4, 2]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,4.4804768562316895
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 0 0 4 0 9 0]
 [0 0 2 0 5 8 1 0 4]
 [0 0 0 4 0 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [0, 7, 1]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 9]], ['FACT', [4, 7, 2]], ['FACT', [5, 7, 5]], ['FACT', [7, 8, 3]]]","[['COL', 7], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [3, 7, 3]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,4.080991268157959
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 0 0 4 0 9 0]
 [0 0 2 0 5 8 1 3 4]
 [0 0 0 4 0 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [3, 7, 3]], ['FACT', [4, 3, 4]], ['FACT', [4, 5, 1]], ['FACT', [5, 0, 3]]]","[['ROW', 5], ['ROW', 3], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 4, 3]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,3.7146449089050293
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 0 0 4 0 9 0]
 [0 0 2 0 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [0, 3, 2]], ['FACT', [1, 3, 1]], ['FACT', [4, 4, 3]], ['FACT', [6, 3, 8]], ['FACT', [7, 3, 5]], ['FACT', [8, 3, 9]]]","[['COL', 3], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [2, 3, 3]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,3.99566912651062
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 3 0 4 0 9 0]
 [0 0 2 0 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [0, 6, 7]], ['FACT', [1, 0, 7]], ['FACT', [2, 3, 3]], ['FACT', [2, 5, 4]]]","[['ROW', 0], ['ROW', 1], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 4, 7]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,2.896346092224121
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 0 4 0]
 [5 0 1 3 7 4 0 9 0]
 [0 0 2 0 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [0, 6, 7]], ['FACT', [2, 3, 3]], ['FACT', [3, 7, 3]], ['FACT', [7, 8, 3]]]","[['ROW', 2], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [1, 6, 3]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,3.777817487716675
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 0 9 0]
 [0 0 2 0 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [0, 6, 7]], ['FACT', [1, 6, 3]], ['FACT', [4, 7, 2]], ['FACT', [6, 8, 2]]]","[['COL', 6], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [2, 6, 2]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.88619327545166
"[[4 0 0 2 0 0 7 1 0]
 [7 0 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 0 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [0, 3, 2]], ['FACT', [1, 0, 7]], ['FACT', [2, 6, 2]], ['FACT', [3, 2, 2]]]","[['ROW', 1], ['COL', 2], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 1, 2]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,3.340114116668701
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 0 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [2, 4, 7]], ['FACT', [4, 3, 4]], ['FACT', [5, 3, 6]], ['FACT', [6, 3, 8]], ['FACT', [7, 3, 5]], ['FACT', [8, 3, 9]]]","[['COL', 3], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [3, 3, 7]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,3.157360553741455
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 7 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 0 0 4 0 2]
 [0 0 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [0, 0, 4]], ['FACT', [5, 2, 4]], ['FACT', [6, 6, 4]], ['FACT', [8, 4, 4]]]","[['ROW', 8], ['ROW', 6], ['COL', 0], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 1, 4]]",5,4,1,2,2,0,0,1,2,2,0,0,4,0,0,0,1,0,0,4,4,3.4295547008514404
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 7 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 0 0 4 0 2]
 [0 4 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [2, 4, 7]], ['FACT', [3, 4, 5]], ['FACT', [4, 4, 3]], ['FACT', [6, 3, 8]], ['FACT', [7, 4, 1]], ['FACT', [7, 5, 2]], ['FACT', [8, 3, 9]], ['FACT', [8, 4, 4]]]","[['COL', 4], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 4, 6]]",2,8,1,1,0,0,1,1,0,0,0,8,0,0,5,5,2,8,1,0,0,4.3275368213653564
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 7 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 6 0 4 0 2]
 [0 4 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [2, 7, 9]], ['FACT', [3, 7, 3]], ['FACT', [5, 7, 5]], ['FACT', [6, 0, 1]], ['FACT', [6, 3, 8]], ['FACT', [6, 4, 6]], ['FACT', [6, 6, 4]], ['FACT', [6, 8, 2]]]","[['ROW', 6], ['COL', 7]]","['DERIVED', [6, 7, 7]]",2,8,0,1,1,1,1,0,0,0,0,8,0,0,2,3,2,8,5,0,0,4.436560869216919
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 7 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 6 0 4 7 2]
 [0 4 0 5 1 2 9 0 3]
 [2 0 0 9 4 0 5 0 1]]","[['FACT', [3, 3, 7]], ['FACT', [6, 7, 7]], ['FACT', [7, 4, 1]], ['FACT', [7, 5, 2]], ['FACT', [8, 4, 4]]]","[['ROW', 6], ['COL', 3], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 5, 7]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.734147071838379
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 7 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 6 0 4 7 2]
 [0 4 0 5 1 2 9 0 3]
 [2 0 0 9 4 7 5 0 1]]","[['FACT', [2, 3, 3]], ['FACT', [4, 4, 3]], ['FACT', [7, 5, 2]], ['FACT', [8, 5, 7]]]","[['COL', 4], ['COL', 3], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 5, 3]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.188480854034424
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 7 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 6 3 4 7 2]
 [0 4 0 5 1 2 9 0 3]
 [2 0 0 9 4 7 5 0 1]]","[['FACT', [1, 0, 7]], ['FACT', [6, 7, 7]], ['FACT', [7, 1, 4]], ['FACT', [8, 5, 7]]]","[['ROW', 7], ['COL', 0], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 2, 7]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,2.40399432182312
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 7 5 8 1 3 4]
 [0 0 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 0 0 9 4 7 5 0 1]]","[['FACT', [1, 0, 7]], ['FACT', [3, 3, 7]], ['FACT', [5, 1, 1]], ['FACT', [7, 2, 7]]]","[['ROW', 3], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [4, 1, 7]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,2.243516206741333
