grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[0 0 0 9 1 8 7 3 0]
 [0 0 0 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [0 3 0 0 0 1 0 0 0]
 [0 1 0 0 7 0 0 0 0]
 [0 2 8 0 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [3, 1, 3]], ['FACT', [4, 4, 7]], ['FACT', [5, 7, 7]], ['FACT', [8, 0, 7]]]","[['ROW', 5], ['ROW', 4], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 2, 7]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.9343831539154053
"[[0 0 0 9 1 8 7 3 0]
 [0 0 0 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [0 3 7 0 0 1 0 0 0]
 [0 1 0 0 7 0 0 0 0]
 [0 2 8 0 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [0, 7, 3]], ['FACT', [3, 1, 3]], ['FACT', [5, 6, 4]], ['FACT', [8, 8, 3]]]","[['ROW', 3], ['COL', 8], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 6, 3]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,2.7068779468536377
"[[0 0 0 9 1 8 7 3 0]
 [0 0 0 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [0 3 7 0 0 1 0 0 0]
 [0 1 0 0 7 0 3 0 0]
 [0 2 8 0 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [2, 7, 9]], ['FACT', [4, 6, 3]], ['FACT', [5, 6, 4]], ['FACT', [7, 8, 9]]]","[['COL', 8], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 6, 9]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.905815839767456
"[[0 0 0 9 1 8 7 3 0]
 [0 0 0 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [0 3 7 0 0 1 9 0 0]
 [0 1 0 0 7 0 3 0 0]
 [0 2 8 0 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [0, 6, 7]], ['FACT', [2, 5, 7]], ['FACT', [3, 2, 7]], ['FACT', [8, 0, 7]]]","[['ROW', 2], ['ROW', 0], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [1, 1, 7]]",5,4,2,1,2,0,1,0,2,0,2,0,4,0,0,0,1,0,0,4,4,2.827770233154297
"[[0 0 0 9 1 8 7 3 0]
 [0 7 0 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [0 3 7 0 0 1 9 0 0]
 [0 1 0 0 7 0 3 0 0]
 [0 2 8 0 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [1, 1, 7]], ['FACT', [1, 5, 6]], ['FACT', [1, 6, 5]], ['FACT', [1, 7, 1]], ['FACT', [2, 2, 3]], ['FACT', [5, 2, 8]], ['FACT', [6, 2, 4]], ['FACT', [7, 2, 2]]]","[['ROW', 1], ['COL', 2]]","['DERIVED', [1, 2, 9]]",2,8,0,1,1,1,1,0,0,0,0,8,0,0,2,4,2,8,4,0,0,2.916382312774658
"[[0 0 0 9 1 8 7 3 0]
 [0 7 9 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [0 3 7 0 0 1 9 0 0]
 [0 1 0 0 7 0 3 0 0]
 [0 2 8 0 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [1, 2, 9]], ['FACT', [3, 6, 9]], ['FACT', [4, 1, 1]], ['FACT', [5, 4, 9]]]","[['ROW', 4], ['COL', 2], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 0, 9]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,2.0442826747894287
"[[0 0 0 9 1 8 7 3 0]
 [0 7 9 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [0 3 7 0 0 1 9 0 0]
 [9 1 0 0 7 0 3 0 0]
 [0 2 8 0 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [3, 1, 3]], ['FACT', [4, 0, 9]], ['FACT', [4, 1, 1]], ['FACT', [5, 6, 4]], ['FACT', [6, 2, 4]]]","[['ROW', 5], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 0, 4]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.4973196983337402
"[[0 0 0 9 1 8 7 3 0]
 [0 7 9 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [4 3 7 0 0 1 9 0 0]
 [9 1 0 0 7 0 3 0 0]
 [0 2 8 0 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [3, 0, 4]], ['FACT', [4, 4, 7]], ['FACT', [5, 6, 4]], ['FACT', [7, 5, 4]]]","[['ROW', 5], ['ROW', 3], ['COL', 5], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 3, 4]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,1.8864963054656982
"[[0 0 0 9 1 8 7 3 0]
 [0 7 9 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [4 3 7 0 0 1 9 0 0]
 [9 1 0 4 7 0 3 0 0]
 [0 2 8 0 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [0, 5, 8]], ['FACT', [4, 3, 4]], ['FACT', [5, 2, 8]], ['FACT', [7, 4, 8]]]","[['ROW', 5], ['COL', 5], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 3, 8]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,2.2194690704345703
"[[0 0 0 9 1 8 7 3 0]
 [0 7 9 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [4 3 7 8 0 1 9 0 0]
 [9 1 0 4 7 0 3 0 0]
 [0 2 8 0 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [1, 5, 6]], ['FACT', [3, 3, 8]], ['FACT', [4, 3, 4]], ['FACT', [8, 4, 6]]]","[['COL', 5], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 3, 6]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.6376152038574219
"[[0 0 0 9 1 8 7 3 0]
 [0 7 9 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [4 3 7 8 0 1 9 0 0]
 [9 1 0 4 7 0 3 0 0]
 [0 2 8 6 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [3, 0, 4]], ['FACT', [3, 2, 7]], ['FACT', [4, 0, 9]], ['FACT', [5, 3, 6]], ['FACT', [7, 1, 6]]]","[['ROW', 5], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 2, 6]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.918422222137451
"[[0 0 0 9 1 8 7 3 0]
 [0 7 9 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [4 3 7 8 0 1 9 0 0]
 [9 1 6 4 7 0 3 0 0]
 [0 2 8 6 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [1, 5, 6]], ['FACT', [2, 0, 1]], ['FACT', [4, 2, 6]], ['FACT', [7, 1, 6]]]","[['ROW', 1], ['COL', 0], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [0, 0, 6]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,3.1812307834625244
"[[6 0 0 9 1 8 7 3 0]
 [0 7 9 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [4 3 7 8 0 1 9 0 0]
 [9 1 6 4 7 0 3 0 0]
 [0 2 8 6 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [0, 0, 6]], ['FACT', [2, 0, 1]], ['FACT', [5, 1, 2]], ['FACT', [7, 2, 2]]]","[['COL', 2], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 0, 2]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.8141705989837646
"[[6 0 0 9 1 8 7 3 0]
 [2 7 9 3 0 6 5 1 0]
 [1 0 3 0 0 7 6 9 0]
 [4 3 7 8 0 1 9 0 0]
 [9 1 6 4 7 0 3 0 0]
 [0 2 8 6 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [0, 5, 8]], ['FACT', [1, 0, 2]], ['FACT', [1, 1, 7]], ['FACT', [1, 2, 9]], ['FACT', [1, 6, 5]], ['FACT', [1, 7, 1]]]","[['ROW', 1], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 8, 8]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,4.913905620574951
"[[6 0 0 9 1 8 7 3 0]
 [2 7 9 3 0 6 5 1 8]
 [1 0 3 0 0 7 6 9 0]
 [4 3 7 8 0 1 9 0 0]
 [9 1 6 4 7 0 3 0 0]
 [0 2 8 6 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [0, 5, 8]], ['FACT', [1, 8, 8]], ['FACT', [2, 0, 1]], ['FACT', [2, 2, 3]]]","[['ROW', 2], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 1, 8]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,3.1428630352020264
"[[6 0 0 9 1 8 7 3 0]
 [2 7 9 3 0 6 5 1 8]
 [1 8 3 0 0 7 6 9 0]
 [4 3 7 8 0 1 9 0 0]
 [9 1 6 4 7 0 3 0 0]
 [0 2 8 6 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [1, 1, 7]], ['FACT', [2, 1, 8]], ['FACT', [3, 0, 4]], ['FACT', [6, 2, 4]]]","[['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [0, 1, 4]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,3.5507140159606934
"[[6 4 0 9 1 8 7 3 0]
 [2 7 9 3 0 6 5 1 8]
 [1 8 3 0 0 7 6 9 0]
 [4 3 7 8 0 1 9 0 0]
 [9 1 6 4 7 0 3 0 0]
 [0 2 8 6 9 3 4 7 1]
 [0 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [2, 1, 8]], ['FACT', [5, 2, 8]], ['FACT', [7, 0, 3]], ['FACT', [8, 0, 7]]]","[['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [6, 0, 8]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,4.174345016479492
"[[6 4 0 9 1 8 7 3 0]
 [2 7 9 3 0 6 5 1 8]
 [1 8 3 0 0 7 6 9 0]
 [4 3 7 8 0 1 9 0 0]
 [9 1 6 4 7 0 3 0 0]
 [0 2 8 6 9 3 4 7 1]
 [8 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [0, 1, 4]], ['FACT', [1, 7, 1]], ['FACT', [1, 8, 8]], ['FACT', [2, 7, 9]], ['FACT', [5, 6, 4]]]","[['ROW', 0], ['COL', 6], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 8, 4]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,4.710975170135498
"[[6 4 0 9 1 8 7 3 0]
 [2 7 9 3 0 6 5 1 8]
 [1 8 3 0 0 7 6 9 4]
 [4 3 7 8 0 1 9 0 0]
 [9 1 6 4 7 0 3 0 0]
 [0 2 8 6 9 3 4 7 1]
 [8 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [0, 1, 4]], ['FACT', [1, 3, 3]], ['FACT', [1, 5, 6]], ['FACT', [2, 8, 4]]]","[['ROW', 2], ['ROW', 0], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 4, 4]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,4.69641900062561
"[[6 4 0 9 1 8 7 3 0]
 [2 7 9 3 4 6 5 1 8]
 [1 8 3 0 0 7 6 9 4]
 [4 3 7 8 0 1 9 0 0]
 [9 1 6 4 7 0 3 0 0]
 [0 2 8 6 9 3 4 7 1]
 [8 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [0, 3, 9]], ['FACT', [0, 4, 1]], ['FACT', [0, 5, 8]], ['FACT', [0, 6, 7]], ['FACT', [0, 7, 3]], ['FACT', [1, 0, 2]]]","[['ROW', 0], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 8, 2]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,4.948501110076904
"[[6 4 0 9 1 8 7 3 2]
 [2 7 9 3 4 6 5 1 8]
 [1 8 3 0 0 7 6 9 4]
 [4 3 7 8 0 1 9 0 0]
 [9 1 6 4 7 0 3 0 0]
 [0 2 8 6 9 3 4 7 1]
 [8 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [0, 0, 6]], ['FACT', [0, 1, 4]], ['FACT', [0, 3, 9]], ['FACT', [0, 4, 1]], ['FACT', [0, 5, 8]], ['FACT', [1, 6, 5]]]","[['ROW', 0], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 2, 5]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,4.582754611968994
"[[6 4 5 9 1 8 7 3 2]
 [2 7 9 3 4 6 5 1 8]
 [1 8 3 0 0 7 6 9 4]
 [4 3 7 8 0 1 9 0 0]
 [9 1 6 4 7 0 3 0 0]
 [0 2 8 6 9 3 4 7 1]
 [8 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [1, 8, 8]], ['FACT', [3, 3, 8]], ['FACT', [5, 7, 7]], ['FACT', [8, 6, 8]]]","[['ROW', 3], ['COL', 8], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 7, 8]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,5.543110609054565
"[[6 4 5 9 1 8 7 3 2]
 [2 7 9 3 4 6 5 1 8]
 [1 8 3 0 0 7 6 9 4]
 [4 3 7 8 0 1 9 0 0]
 [9 1 6 4 7 0 3 8 0]
 [0 2 8 6 9 3 4 7 1]
 [8 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [0, 8, 2]], ['FACT', [4, 7, 8]], ['FACT', [5, 7, 7]], ['FACT', [6, 6, 2]]]","[['COL', 8], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 7, 2]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.619251251220703
"[[6 4 5 9 1 8 7 3 2]
 [2 7 9 3 4 6 5 1 8]
 [1 8 3 0 0 7 6 9 4]
 [4 3 7 8 0 1 9 2 0]
 [9 1 6 4 7 0 3 8 0]
 [0 2 8 6 9 3 4 7 1]
 [8 0 4 1 3 9 2 6 7]
 [3 6 2 7 8 4 1 5 9]
 [7 9 1 0 6 0 8 4 3]]","[['FACT', [3, 7, 2]], ['FACT', [4, 3, 4]], ['FACT', [4, 4, 7]], ['FACT', [5, 1, 2]]]","[['ROW', 5], ['ROW', 3], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 5, 2]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,2.6554019451141357
