grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[7 0 9 4 0 0 1 0 0]
 [0 0 0 0 0 9 0 0 0]
 [0 4 0 0 5 6 0 0 0]
 [0 9 0 2 6 7 5 1 0]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 0 4]
 [0 0 0 0 0 0 7 9 5]
 [9 0 0 0 0 0 0 0 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [4, 4, 8]], ['FACT', [5, 0, 2]], ['FACT', [5, 1, 7]], ['FACT', [5, 2, 6]], ['FACT', [5, 6, 9]], ['FACT', [5, 8, 4]]]","[['ROW', 5], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 7, 8]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,6.0853211879730225
"[[7 0 9 4 0 0 1 0 0]
 [0 0 0 0 0 9 0 0 0]
 [0 4 0 0 5 6 0 0 0]
 [0 9 0 2 6 7 5 1 0]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 0 0 7 9 5]
 [9 0 0 0 0 0 0 0 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [0, 2, 9]], ['FACT', [1, 5, 9]], ['FACT', [5, 6, 9]], ['FACT', [6, 7, 9]]]","[['ROW', 2], ['COL', 7], ['COL', 6], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 8, 9]]",5,4,2,2,1,1,0,0,0,2,2,0,4,0,0,0,1,0,0,4,4,5.71312141418457
"[[7 0 9 4 0 0 1 0 0]
 [0 0 0 0 0 9 0 0 0]
 [0 4 0 0 5 6 0 0 9]
 [0 9 0 2 6 7 5 1 0]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 0 0 7 9 5]
 [9 0 0 0 0 0 0 0 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [3, 6, 5]], ['FACT', [3, 7, 1]], ['FACT', [4, 6, 2]], ['FACT', [4, 7, 6]], ['FACT', [4, 8, 7]], ['FACT', [5, 6, 9]], ['FACT', [5, 7, 8]], ['FACT', [5, 8, 4]]]","[['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 8, 3]]",1,8,1,0,0,0,0,1,0,0,0,8,0,0,8,2,1,8,2,0,0,5.936347484588623
"[[7 0 9 4 0 0 1 0 0]
 [0 0 0 0 0 9 0 0 0]
 [0 4 0 0 5 6 0 0 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 0 0 7 9 5]
 [9 0 0 0 0 0 0 0 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 9]], ['FACT', [0, 6, 1]], ['FACT', [2, 4, 5]], ['FACT', [4, 1, 5]], ['FACT', [6, 8, 5]]]","[['ROW', 0], ['COL', 8], ['COL', 1], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 7, 5]]",4,6,1,2,1,1,0,0,0,2,1,3,3,0,1,0,1,3,3,3,3,6.442275762557983
"[[7 0 9 4 0 0 1 5 0]
 [0 0 0 0 0 9 0 0 0]
 [0 4 0 0 5 6 0 0 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 0 0 7 9 5]
 [9 0 0 0 0 0 0 0 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [0, 6, 1]], ['FACT', [2, 1, 4]], ['FACT', [2, 4, 5]], ['FACT', [2, 5, 6]], ['FACT', [2, 8, 9]], ['FACT', [4, 6, 2]], ['FACT', [6, 6, 7]], ['FACT', [8, 6, 8]]]","[['ROW', 2], ['COL', 6]]","['DERIVED', [2, 6, 3]]",2,8,0,1,1,1,1,0,0,0,0,8,0,0,2,4,2,8,4,0,0,5.6315789222717285
"[[7 0 9 4 0 0 1 5 0]
 [0 0 0 0 0 9 0 0 0]
 [0 4 0 0 5 6 3 0 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 0 0 7 9 5]
 [9 0 0 0 0 0 0 0 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [2, 6, 3]], ['FACT', [3, 8, 3]], ['FACT', [6, 7, 9]], ['FACT', [8, 7, 2]]]","[['COL', 8], ['COL', 6], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 7, 3]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,4.627776861190796
"[[7 0 9 4 0 0 1 5 0]
 [0 0 0 0 0 9 0 0 0]
 [0 4 0 0 5 6 3 0 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 0 0 7 9 5]
 [9 0 0 0 0 0 0 3 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [5, 8, 4]], ['FACT', [6, 6, 7]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 3]], ['FACT', [8, 6, 8]], ['FACT', [8, 7, 2]]]","[['COL', 8], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 6, 4]]",2,6,1,1,0,0,0,1,0,1,0,5,1,0,5,2,1,5,1,1,1,4.480851173400879
"[[7 0 9 4 0 0 1 5 0]
 [0 0 0 0 0 9 0 0 0]
 [0 4 0 0 5 6 3 0 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 0 0 7 9 5]
 [9 0 0 0 0 0 4 3 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [0, 3, 4]], ['FACT', [4, 5, 4]], ['FACT', [7, 6, 4]], ['FACT', [8, 4, 9]]]","[['ROW', 7], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [6, 4, 4]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,4.788816690444946
"[[7 0 9 4 0 0 1 5 0]
 [0 0 0 0 0 9 0 0 0]
 [0 4 0 0 5 6 3 0 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 4 0 7 9 5]
 [9 0 0 0 0 0 4 3 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [0, 7, 5]], ['FACT', [2, 1, 4]], ['FACT', [5, 8, 4]], ['FACT', [7, 6, 4]]]","[['ROW', 2], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [1, 7, 4]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,4.487205505371094
"[[7 0 9 4 0 0 1 5 0]
 [0 0 0 0 0 9 0 4 0]
 [0 4 0 0 5 6 3 0 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 4 0 7 9 5]
 [9 0 0 0 0 0 4 3 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [4, 8, 7]], ['FACT', [6, 6, 7]]]","[['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [2, 7, 7]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,4.247027397155762
"[[7 0 9 4 0 0 1 5 0]
 [0 0 0 0 0 9 0 4 0]
 [0 4 0 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 4 0 7 9 5]
 [9 0 0 0 0 0 4 3 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [0, 6, 1]], ['FACT', [2, 6, 3]], ['FACT', [4, 7, 6]], ['FACT', [6, 6, 7]], ['FACT', [7, 6, 4]], ['FACT', [8, 6, 8]]]","[['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [1, 6, 6]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,3.8999316692352295
"[[7 0 9 4 0 0 1 5 0]
 [0 0 0 0 0 9 6 4 0]
 [0 4 0 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 4 0 7 9 5]
 [9 0 0 0 0 0 4 3 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 9]], ['FACT', [1, 6, 6]], ['FACT', [2, 5, 6]]]","[['ROW', 1], ['ROW', 2], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 1, 6]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,3.4365694522857666
"[[7 6 9 4 0 0 1 5 0]
 [0 0 0 0 0 9 6 4 0]
 [0 4 0 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 4 0 7 9 5]
 [9 0 0 0 0 0 4 3 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [2, 1, 4]], ['FACT', [2, 4, 5]], ['FACT', [2, 5, 6]], ['FACT', [2, 6, 3]], ['FACT', [2, 7, 7]], ['FACT', [2, 8, 9]], ['FACT', [3, 3, 2]], ['FACT', [5, 0, 2]]]","[['ROW', 2], ['COL', 3], ['COL', 0]]","['DERIVED', [2, 2, 2]]",3,8,0,2,1,1,0,0,0,2,0,6,2,0,1,0,1,6,6,2,2,4.319651365280151
"[[7 6 9 4 0 0 1 5 0]
 [0 0 0 0 0 9 6 4 0]
 [0 4 2 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [0 0 0 0 4 0 7 9 5]
 [9 0 0 0 0 0 4 3 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [0, 1, 6]], ['FACT', [2, 1, 4]], ['FACT', [4, 1, 5]], ['FACT', [5, 1, 7]], ['FACT', [5, 2, 6]], ['FACT', [6, 4, 4]], ['FACT', [6, 6, 7]], ['FACT', [6, 8, 5]], ['FACT', [7, 0, 9]]]","[['ROW', 6], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 0, 6]]",4,9,1,2,1,1,0,1,0,2,0,4,2,3,1,1,2,4,3,2,5,4.09989070892334
"[[7 6 9 4 0 0 1 5 0]
 [0 0 0 0 0 9 6 4 0]
 [0 4 2 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [6 0 0 0 4 0 7 9 5]
 [9 0 0 0 0 0 4 3 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [2, 4, 5]], ['FACT', [2, 5, 6]], ['FACT', [3, 4, 6]], ['FACT', [3, 5, 7]], ['FACT', [5, 5, 5]], ['FACT', [6, 0, 6]], ['FACT', [6, 6, 7]], ['FACT', [6, 8, 5]], ['FACT', [8, 4, 9]]]","[['ROW', 6], ['COL', 5], ['COL', 4], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 4, 7]]",4,9,1,2,1,0,1,1,1,1,0,3,2,4,1,3,2,3,0,2,6,3.8917300701141357
"[[7 6 9 4 0 0 1 5 0]
 [0 0 0 0 0 9 6 4 0]
 [0 4 2 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [6 0 0 0 4 0 7 9 5]
 [9 0 0 0 7 0 4 3 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [0, 3, 4]], ['FACT', [2, 7, 7]], ['FACT', [3, 5, 7]], ['FACT', [7, 4, 7]]]","[['ROW', 2], ['COL', 3], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [1, 3, 7]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,2.865830183029175
"[[7 6 9 4 0 0 1 5 0]
 [0 0 0 7 0 9 6 4 0]
 [0 4 2 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [6 0 0 0 4 0 7 9 5]
 [9 0 0 0 7 0 4 3 0]
 [0 0 0 0 9 0 8 2 0]]","[['FACT', [0, 0, 7]], ['FACT', [5, 1, 7]], ['FACT', [6, 6, 7]], ['FACT', [7, 4, 7]]]","[['ROW', 6], ['ROW', 7], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [8, 2, 7]]",5,4,2,1,2,0,1,0,2,0,2,0,4,0,0,0,1,0,0,4,4,2.843618869781494
"[[7 6 9 4 0 0 1 5 0]
 [0 0 0 7 0 9 6 4 0]
 [0 4 2 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [6 0 0 0 4 0 7 9 5]
 [9 0 0 0 7 0 4 3 0]
 [0 0 7 0 9 0 8 2 0]]","[['FACT', [2, 1, 4]], ['FACT', [6, 4, 4]], ['FACT', [7, 6, 4]], ['FACT', [8, 2, 7]]]","[['ROW', 6], ['ROW', 7], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [8, 0, 4]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.3649415969848633
"[[7 6 9 4 0 0 1 5 0]
 [0 0 0 7 0 9 6 4 0]
 [0 4 2 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [6 0 0 0 4 0 7 9 5]
 [9 0 0 0 7 0 4 3 0]
 [4 0 7 0 9 0 8 2 0]]","[['FACT', [4, 1, 5]], ['FACT', [6, 8, 5]], ['FACT', [7, 0, 9]], ['FACT', [8, 0, 4]], ['FACT', [8, 2, 7]]]","[['ROW', 6], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 2, 5]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.949265480041504
"[[7 6 9 4 0 0 1 5 0]
 [0 0 0 7 0 9 6 4 0]
 [0 4 2 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [6 0 0 0 4 0 7 9 5]
 [9 0 5 0 7 0 4 3 0]
 [4 0 7 0 9 0 8 2 0]]","[['FACT', [0, 0, 7]], ['FACT', [2, 4, 5]], ['FACT', [4, 1, 5]], ['FACT', [7, 2, 5]]]","[['ROW', 2], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [1, 0, 5]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,3.059966564178467
"[[7 6 9 4 0 0 1 5 0]
 [5 0 0 7 0 9 6 4 0]
 [0 4 2 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [6 0 0 0 4 0 7 9 5]
 [9 0 5 0 7 0 4 3 0]
 [4 0 7 0 9 0 8 2 0]]","[['FACT', [5, 5, 5]], ['FACT', [6, 8, 5]], ['FACT', [7, 2, 5]], ['FACT', [8, 4, 9]]]","[['ROW', 6], ['ROW', 7], ['COL', 5], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 3, 5]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.8037710189819336
"[[7 6 9 4 0 0 1 5 0]
 [5 0 0 7 0 9 6 4 0]
 [0 4 2 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [6 0 0 0 4 0 7 9 5]
 [9 0 5 0 7 0 4 3 0]
 [4 0 7 5 9 0 8 2 0]]","[['FACT', [2, 5, 6]], ['FACT', [6, 0, 6]], ['FACT', [7, 4, 7]], ['FACT', [8, 3, 5]], ['FACT', [8, 4, 9]]]","[['ROW', 6], ['COL', 5], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 3, 6]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,3.2146048545837402
"[[7 6 9 4 0 0 1 5 0]
 [5 0 0 7 0 9 6 4 0]
 [0 4 2 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [6 0 0 0 4 0 7 9 5]
 [9 0 5 6 7 0 4 3 0]
 [4 0 7 5 9 0 8 2 0]]","[['FACT', [6, 0, 6]], ['FACT', [7, 3, 6]], ['FACT', [8, 6, 8]], ['FACT', [8, 7, 2]]]","[['ROW', 8], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [8, 8, 6]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.5004687309265137
"[[7 6 9 4 0 0 1 5 0]
 [5 0 0 7 0 9 6 4 0]
 [0 4 2 0 5 6 3 7 9]
 [0 9 0 2 6 7 5 1 3]
 [0 5 0 9 8 4 2 6 7]
 [2 7 6 0 0 5 9 8 4]
 [6 0 0 0 4 0 7 9 5]
 [9 0 5 6 7 0 4 3 0]
 [4 0 7 5 9 0 8 2 6]]","[['FACT', [0, 6, 1]], ['FACT', [3, 7, 1]], ['FACT', [6, 8, 5]], ['FACT', [8, 8, 6]]]","[['COL', 8], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [7, 8, 1]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.7705025672912598
