grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[0 1 3 0 0 0 6 8 7]
 [7 0 0 8 6 1 0 9 0]
 [0 8 0 0 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 0 1 0 0 2 0]
 [1 0 4 6 0 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 0 5 0 1 4 0]
 [5 0 1 2 8 4 0 3 0]]","[['FACT', [0, 1, 1]], ['FACT', [2, 1, 8]], ['FACT', [5, 2, 4]], ['FACT', [6, 0, 4]]]","[['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [1, 1, 4]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,3.9681172370910645
"[[0 1 3 0 0 0 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 0 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 0 1 0 0 2 0]
 [1 0 4 6 0 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 0 5 0 1 4 0]
 [5 0 1 2 8 4 0 3 0]]","[['FACT', [0, 8, 7]], ['FACT', [5, 7, 7]], ['FACT', [6, 4, 7]], ['FACT', [7, 6, 1]]]","[['ROW', 6], ['COL', 8], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [8, 6, 7]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,3.458263397216797
"[[0 1 3 0 0 0 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 0 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 0 1 0 0 2 0]
 [1 0 4 6 0 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 0 5 0 1 4 0]
 [5 0 1 2 8 4 7 3 0]]","[['FACT', [0, 6, 6]], ['FACT', [0, 7, 8]], ['FACT', [0, 8, 7]], ['FACT', [1, 1, 4]], ['FACT', [3, 4, 4]], ['FACT', [8, 5, 4]]]","[['ROW', 0], ['COL', 5], ['COL', 4], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 3, 4]]",4,6,1,2,1,1,0,0,0,2,1,3,3,0,0,0,1,3,3,3,3,3.5253326892852783
"[[0 1 3 4 0 0 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 0 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 0 1 0 0 2 0]
 [1 0 4 6 0 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 0 5 0 1 4 0]
 [5 0 1 2 8 4 7 3 0]]","[['FACT', [0, 1, 1]], ['FACT', [0, 2, 3]], ['FACT', [0, 3, 4]], ['FACT', [0, 6, 6]], ['FACT', [0, 7, 8]], ['FACT', [0, 8, 7]], ['FACT', [7, 4, 5]], ['FACT', [8, 0, 5]]]","[['ROW', 0], ['COL', 4], ['COL', 0]]","['DERIVED', [0, 5, 5]]",3,8,0,2,1,1,0,0,0,2,0,6,2,0,1,0,1,6,6,2,2,3.5747663974761963
"[[0 1 3 4 0 5 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 0 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 0 1 0 0 2 0]
 [1 0 4 6 0 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 0 5 0 1 4 0]
 [5 0 1 2 8 4 7 3 0]]","[['FACT', [0, 5, 5]], ['FACT', [3, 3, 7]], ['FACT', [5, 3, 6]], ['FACT', [7, 4, 5]]]","[['COL', 5], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 3, 5]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.4915456771850586
"[[0 1 3 4 0 5 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 0 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 5 1 0 0 2 0]
 [1 0 4 6 0 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 0 5 0 1 4 0]
 [5 0 1 2 8 4 7 3 0]]","[['FACT', [0, 5, 5]], ['FACT', [1, 4, 6]], ['FACT', [1, 5, 1]], ['FACT', [2, 4, 3]], ['FACT', [2, 5, 7]], ['FACT', [8, 3, 2]]]","[['COL', 3], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 4, 2]]",2,6,1,1,0,0,0,1,0,1,0,5,1,0,5,2,1,5,1,1,1,2.6551425457000732
"[[0 1 3 4 2 5 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 0 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 5 1 0 0 2 0]
 [1 0 4 6 0 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 0 5 0 1 4 0]
 [5 0 1 2 8 4 7 3 0]]","[['FACT', [0, 1, 1]], ['FACT', [0, 2, 3]], ['FACT', [0, 3, 4]], ['FACT', [0, 4, 2]], ['FACT', [0, 5, 5]], ['FACT', [1, 7, 9]]]","[['ROW', 0], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 0, 9]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,2.683803081512451
"[[9 1 3 4 2 5 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 0 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 5 1 0 0 2 0]
 [1 0 4 6 0 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 0 5 0 1 4 0]
 [5 0 1 2 8 4 7 3 0]]","[['FACT', [0, 0, 9]], ['FACT', [1, 7, 9]], ['FACT', [2, 4, 3]], ['FACT', [2, 5, 7]]]","[['ROW', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 3, 9]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.184556245803833
"[[9 1 3 4 2 5 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 9 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 5 1 0 0 2 0]
 [1 0 4 6 0 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 0 5 0 1 4 0]
 [5 0 1 2 8 4 7 3 0]]","[['FACT', [2, 3, 9]], ['FACT', [6, 4, 7]], ['FACT', [6, 5, 6]], ['FACT', [7, 4, 5]], ['FACT', [8, 4, 8]], ['FACT', [8, 5, 4]]]","[['COL', 3], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 5, 9]]",2,6,1,1,0,0,0,1,0,1,0,5,1,0,5,2,1,5,1,1,1,3.501152515411377
"[[9 1 3 4 2 5 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 9 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 5 1 0 0 2 0]
 [1 0 4 6 0 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 0 5 9 1 4 0]
 [5 0 1 2 8 4 7 3 0]]","[['FACT', [2, 3, 9]], ['FACT', [3, 4, 4]], ['FACT', [4, 4, 1]], ['FACT', [7, 5, 9]]]","[['COL', 4], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [5, 4, 9]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,3.0411410331726074
"[[9 1 3 4 2 5 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 9 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 5 1 0 0 2 0]
 [1 0 4 6 9 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 0 5 9 1 4 0]
 [5 0 1 2 8 4 7 3 0]]","[['FACT', [6, 1, 3]], ['FACT', [7, 4, 5]], ['FACT', [7, 5, 9]], ['FACT', [8, 7, 3]]]","[['ROW', 6], ['ROW', 8], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 3, 3]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,2.37650990486145
"[[9 1 3 4 2 5 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 9 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 5 1 0 0 2 0]
 [1 0 4 6 9 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 3 5 9 1 4 0]
 [5 0 1 2 8 4 7 3 0]]","[['FACT', [0, 0, 9]], ['FACT', [3, 1, 5]], ['FACT', [4, 1, 7]], ['FACT', [5, 4, 9]], ['FACT', [6, 1, 3]], ['FACT', [7, 5, 9]]]","[['ROW', 5], ['ROW', 7], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [8, 1, 9]]",4,6,1,1,2,0,1,0,2,0,1,3,3,0,1,3,1,3,0,3,3,2.9722402095794678
"[[9 1 3 4 2 5 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 9 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 5 1 0 0 2 0]
 [1 0 4 6 9 0 0 7 0]
 [4 3 0 1 7 6 0 5 8]
 [8 0 7 3 5 9 1 4 0]
 [5 9 1 2 8 4 7 3 0]]","[['FACT', [6, 7, 5]], ['FACT', [6, 8, 8]], ['FACT', [7, 5, 9]], ['FACT', [8, 1, 9]]]","[['ROW', 6], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 6, 9]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.245879650115967
"[[9 1 3 4 2 5 6 8 7]
 [7 4 0 8 6 1 0 9 0]
 [0 8 0 9 3 7 0 1 0]
 [0 5 0 7 4 0 0 6 1]
 [0 7 0 5 1 0 0 2 0]
 [1 0 4 6 9 0 0 7 0]
 [4 3 0 1 7 6 9 5 8]
 [8 0 7 3 5 9 1 4 0]
 [5 9 1 2 8 4 7 3 0]]","[['FACT', [1, 7, 9]], ['FACT', [3, 8, 1]], ['FACT', [5, 4, 9]], ['FACT', [6, 6, 9]]]","[['ROW', 5], ['COL', 6], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 8, 9]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,2.884462594985962
