grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[0 2 0 3 0 0 8 6 0]
 [0 4 7 0 0 0 0 9 0]
 [9 8 3 0 0 0 5 7 2]
 [0 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 0 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 0 0 5]
 [2 0 0 0 3 0 9 4 7]
 [0 0 9 0 0 0 0 0 0]]","[['FACT', [0, 3, 3]], ['FACT', [3, 5, 4]], ['FACT', [5, 0, 3]], ['FACT', [7, 4, 3]]]","[['ROW', 5], ['COL', 5], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [4, 5, 3]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,7.322866201400757
"[[0 2 0 3 0 0 8 6 0]
 [0 4 7 0 0 0 0 9 0]
 [9 8 3 0 0 0 5 7 2]
 [0 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 0 0 5]
 [2 0 0 0 3 0 9 4 7]
 [0 0 9 0 0 0 0 0 0]]","[['FACT', [0, 3, 3]], ['FACT', [1, 7, 9]], ['FACT', [2, 2, 3]], ['FACT', [3, 6, 3]]]","[['ROW', 0], ['ROW', 2], ['COL', 6], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 8, 3]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,5.72774600982666
"[[0 2 0 3 0 0 8 6 0]
 [0 4 7 0 0 0 0 9 3]
 [9 8 3 0 0 0 5 7 2]
 [0 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 0 0 5]
 [2 0 0 0 3 0 9 4 7]
 [0 0 9 0 0 0 0 0 0]]","[['FACT', [1, 8, 3]], ['FACT', [2, 8, 2]], ['FACT', [5, 6, 4]], ['FACT', [7, 7, 4]]]","[['COL', 8], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [0, 8, 4]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,4.6879918575286865
"[[0 2 0 3 0 0 8 6 4]
 [0 4 7 0 0 0 0 9 3]
 [9 8 3 0 0 0 5 7 2]
 [0 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 0 0 5]
 [2 0 0 0 3 0 9 4 7]
 [0 0 9 0 0 0 0 0 0]]","[['FACT', [0, 7, 6]], ['FACT', [1, 1, 4]], ['FACT', [1, 2, 7]], ['FACT', [2, 0, 9]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 3]]]","[['ROW', 0], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 0, 6]]",2,6,1,0,1,0,0,1,1,0,0,5,1,0,5,1,1,5,2,1,1,5.606064081192017
"[[0 2 0 3 0 0 8 6 4]
 [6 4 7 0 0 0 0 9 3]
 [9 8 3 0 0 0 5 7 2]
 [0 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 0 0 5]
 [2 0 0 0 3 0 9 4 7]
 [0 0 9 0 0 0 0 0 0]]","[['FACT', [2, 8, 2]], ['FACT', [3, 6, 3]], ['FACT', [4, 6, 7]], ['FACT', [5, 6, 4]], ['FACT', [6, 4, 2]], ['FACT', [7, 6, 9]]]","[['ROW', 6], ['COL', 6], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [8, 6, 2]]",3,6,1,1,1,0,1,0,1,0,1,4,2,0,1,4,1,4,0,2,2,4.646640062332153
"[[0 2 0 3 0 0 8 6 4]
 [6 4 7 0 0 0 0 9 3]
 [9 8 3 0 0 0 5 7 2]
 [0 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 0 0 5]
 [2 0 0 0 3 0 9 4 7]
 [0 0 9 0 0 0 2 0 0]]","[['FACT', [0, 7, 6]], ['FACT', [4, 8, 6]], ['FACT', [7, 6, 9]], ['FACT', [8, 6, 2]]]","[['COL', 8], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 6, 6]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,5.5052361488342285
"[[0 2 0 3 0 0 8 6 4]
 [6 4 7 0 0 0 0 9 3]
 [9 8 3 0 0 0 5 7 2]
 [0 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 6 0 5]
 [2 0 0 0 3 0 9 4 7]
 [0 0 9 0 0 0 2 0 0]]","[['FACT', [0, 8, 4]], ['FACT', [1, 8, 3]], ['FACT', [2, 8, 2]], ['FACT', [3, 8, 9]], ['FACT', [4, 8, 6]], ['FACT', [5, 8, 8]], ['FACT', [6, 8, 5]], ['FACT', [7, 8, 7]]]","[['COL', 8]]","['DERIVED', [8, 8, 1]]",1,8,0,1,0,0,1,0,0,0,0,8,0,0,2,8,1,8,0,0,0,6.998729705810547
"[[0 2 0 3 0 0 8 6 4]
 [6 4 7 0 0 0 0 9 3]
 [9 8 3 0 0 0 5 7 2]
 [0 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 6 0 5]
 [2 0 0 0 3 0 9 4 7]
 [0 0 9 0 0 0 2 0 1]]","[['FACT', [0, 6, 8]], ['FACT', [2, 6, 5]], ['FACT', [3, 6, 3]], ['FACT', [4, 6, 7]], ['FACT', [5, 6, 4]], ['FACT', [8, 8, 1]]]","[['COL', 6], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [1, 6, 1]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,3.9568190574645996
"[[0 2 0 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [0 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 6 0 5]
 [2 0 0 0 3 0 9 4 7]
 [0 0 9 0 0 0 2 0 1]]","[['FACT', [0, 1, 2]], ['FACT', [1, 0, 6]], ['FACT', [1, 1, 4]], ['FACT', [2, 0, 9]], ['FACT', [2, 1, 8]], ['FACT', [3, 7, 5]], ['FACT', [4, 0, 4]], ['FACT', [4, 1, 9]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 7]]]","[['ROW', 3], ['COL', 1], ['COL', 0], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [0, 0, 5]]",4,10,1,2,1,0,1,0,1,1,1,7,1,2,5,4,1,7,1,3,3,6.311534404754639
"[[5 2 0 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [0 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 6 0 5]
 [2 0 0 0 3 0 9 4 7]
 [0 0 9 0 0 0 2 0 1]]","[['FACT', [0, 0, 5]], ['FACT', [0, 1, 2]], ['FACT', [1, 6, 1]], ['FACT', [2, 0, 9]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 3]]]","[['ROW', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 2, 1]]",2,6,1,0,1,0,0,1,1,0,0,5,1,0,5,1,1,5,2,1,1,3.4976212978363037
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [0 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 6 0 5]
 [2 0 0 0 3 0 9 4 7]
 [0 0 9 0 0 0 2 0 1]]","[['FACT', [0, 2, 1]], ['FACT', [4, 0, 4]], ['FACT', [5, 0, 3]], ['FACT', [6, 0, 7]], ['FACT', [7, 0, 2]], ['FACT', [8, 8, 1]]]","[['ROW', 8], ['COL', 0], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [3, 0, 1]]",3,6,1,1,1,0,1,0,1,0,1,4,2,0,2,4,1,4,0,2,2,3.8254709243774414
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [1 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 6 0 5]
 [2 0 0 0 3 0 9 4 7]
 [0 0 9 0 0 0 2 0 1]]","[['FACT', [2, 1, 8]], ['FACT', [3, 0, 1]], ['FACT', [4, 0, 4]], ['FACT', [5, 0, 3]], ['FACT', [6, 0, 7]], ['FACT', [7, 0, 2]]]","[['COL', 0], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [8, 0, 8]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,3.0869319438934326
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [1 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 6 0 5]
 [2 0 0 0 3 0 9 4 7]
 [8 0 9 0 0 0 2 0 1]]","[['FACT', [0, 6, 8]], ['FACT', [5, 8, 8]], ['FACT', [7, 7, 4]], ['FACT', [8, 0, 8]]]","[['ROW', 8], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [6, 7, 8]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,4.346518516540527
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [1 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 6 8 5]
 [2 0 0 0 3 0 9 4 7]
 [8 0 9 0 0 0 2 0 1]]","[['FACT', [1, 8, 3]], ['FACT', [3, 6, 3]], ['FACT', [6, 7, 8]], ['FACT', [7, 7, 4]]]","[['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [8, 7, 3]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.7667219638824463
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [1 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 0 4 0 2 0 6 8 5]
 [2 0 0 0 3 0 9 4 7]
 [8 0 9 0 0 0 2 3 1]]","[['FACT', [6, 0, 7]], ['FACT', [6, 2, 4]], ['FACT', [7, 4, 3]], ['FACT', [8, 7, 3]]]","[['ROW', 8], ['ROW', 7], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 1, 3]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,2.5779974460601807
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [1 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 0 2 0 6 8 5]
 [2 0 0 0 3 0 9 4 7]
 [8 0 9 0 0 0 2 3 1]]","[['FACT', [0, 2, 1]], ['FACT', [3, 0, 1]], ['FACT', [6, 1, 3]], ['FACT', [8, 8, 1]]]","[['ROW', 8], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [7, 1, 1]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,2.708056926727295
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [1 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 0 2 0 6 8 5]
 [2 1 0 0 3 0 9 4 7]
 [8 0 9 0 0 0 2 3 1]]","[['FACT', [0, 0, 5]], ['FACT', [3, 7, 5]], ['FACT', [4, 1, 9]], ['FACT', [5, 1, 7]], ['FACT', [6, 1, 3]], ['FACT', [7, 1, 1]]]","[['ROW', 3], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [8, 1, 5]]",3,6,1,1,1,0,1,0,1,0,1,4,2,0,2,4,1,4,0,2,2,2.873204231262207
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [1 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 0 2 0 6 8 5]
 [2 1 0 0 3 0 9 4 7]
 [8 5 9 0 0 0 2 3 1]]","[['FACT', [6, 6, 6]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 1]], ['FACT', [8, 0, 8]], ['FACT', [8, 1, 5]], ['FACT', [8, 2, 9]]]","[['ROW', 6], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 2, 6]]",2,6,1,0,1,0,0,1,1,0,0,5,1,0,5,1,1,5,2,1,1,3.195603370666504
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [1 0 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 0 2 0 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 0 0 0 2 3 1]]","[['FACT', [1, 0, 6]], ['FACT', [4, 1, 9]], ['FACT', [5, 1, 7]], ['FACT', [7, 2, 6]]]","[['COL', 0], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 1, 6]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.0006754398345947
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [1 6 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 0 2 0 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 0 0 0 2 3 1]]","[['FACT', [0, 3, 3]], ['FACT', [1, 7, 9]], ['FACT', [2, 0, 9]], ['FACT', [3, 8, 9]], ['FACT', [4, 1, 9]], ['FACT', [5, 3, 6]], ['FACT', [7, 6, 9]], ['FACT', [8, 2, 9]]]","[['ROW', 1], ['ROW', 2], ['ROW', 4], ['ROW', 8], ['ROW', 7], ['ROW', 3], ['COL', 3]]","['DERIVED', [6, 3, 9]]",7,8,0,1,6,0,1,0,6,0,0,2,6,0,0,2,1,2,0,6,6,4.897390127182007
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [1 6 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 9 2 0 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 0 0 0 2 3 1]]","[['FACT', [6, 3, 9]], ['FACT', [6, 4, 2]], ['FACT', [7, 1, 1]], ['FACT', [8, 8, 1]]]","[['ROW', 6], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 5, 1]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.0090391635894775
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 0 5 7 2]
 [1 6 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 0 0 0 2 3 1]]","[['FACT', [2, 0, 9]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 3]], ['FACT', [2, 6, 5]], ['FACT', [2, 7, 7]], ['FACT', [2, 8, 2]], ['FACT', [3, 5, 4]], ['FACT', [6, 5, 1]]]","[['ROW', 2], ['COL', 5]]","['DERIVED', [2, 5, 6]]",2,8,0,1,1,1,1,0,0,0,0,8,0,0,0,2,2,8,6,0,0,2.328620433807373
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 6 5 7 2]
 [1 6 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 0 0 0 2 3 1]]","[['FACT', [2, 5, 6]], ['FACT', [5, 3, 6]], ['FACT', [6, 4, 2]], ['FACT', [7, 4, 3]]]","[['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [8, 4, 6]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,1.6598913669586182
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 6 5 7 2]
 [1 6 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 0 6 0 2 3 1]]","[['FACT', [3, 5, 4]], ['FACT', [6, 2, 4]], ['FACT', [7, 7, 4]], ['FACT', [8, 4, 6]]]","[['ROW', 6], ['ROW', 7], ['COL', 5], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 3, 4]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.3387179374694824
