grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[0 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 0 0]
 [0 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 0 0 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 0 0 0 0 6 0]
 [0 2 1 0 9 6 5 0 0]
 [0 9 0 0 0 0 0 1 0]
 [8 5 7 0 1 2 6 9 3]]","[['FACT', [8, 0, 8]], ['FACT', [8, 1, 5]], ['FACT', [8, 2, 7]], ['FACT', [8, 4, 1]], ['FACT', [8, 5, 2]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 9]], ['FACT', [8, 8, 3]]]","[['ROW', 8]]","['DERIVED', [8, 3, 4]]",1,8,0,0,1,1,0,0,0,0,0,8,0,0,2,0,1,8,8,0,0,8.767730236053467
"[[0 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 0 0]
 [0 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 0 0 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 0 0 0 0 6 0]
 [0 2 1 0 9 6 5 0 0]
 [0 9 0 0 0 0 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [0, 4, 6]], ['FACT', [1, 4, 7]], ['FACT', [2, 4, 3]], ['FACT', [3, 4, 2]], ['FACT', [4, 4, 8]], ['FACT', [8, 3, 4]]]","[['COL', 4], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [5, 4, 4]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,6.4728617668151855
"[[0 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 0 0]
 [0 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 0 0 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 0 4 0 0 6 0]
 [0 2 1 0 9 6 5 0 0]
 [0 9 0 0 0 0 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [2, 3, 5]], ['FACT', [3, 4, 2]], ['FACT', [3, 5, 9]], ['FACT', [4, 4, 8]], ['FACT', [4, 5, 3]], ['FACT', [5, 4, 4]]]","[['COL', 3], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 5, 5]]",2,6,1,1,0,0,0,1,0,1,0,5,1,0,5,2,1,5,1,1,1,6.401411533355713
"[[0 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 0 0]
 [0 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 0 0 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 0 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 0]
 [0 9 0 0 0 0 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [2, 3, 5]], ['FACT', [5, 5, 5]], ['FACT', [6, 4, 9]], ['FACT', [8, 4, 1]]]","[['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [7, 4, 5]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,5.661149740219116
"[[0 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 0 0]
 [0 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 0 0 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 0 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 0]
 [0 9 0 0 5 0 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [1, 4, 7]], ['FACT', [3, 3, 1]], ['FACT', [3, 5, 9]], ['FACT', [4, 3, 6]], ['FACT', [4, 5, 3]], ['FACT', [5, 5, 5]]]","[['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 3, 7]]",2,6,1,1,0,0,0,1,0,1,0,5,1,0,5,2,1,5,1,1,1,5.684428691864014
"[[0 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 0 0]
 [0 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 0 0 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 0]
 [0 9 0 0 5 0 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [1, 4, 7]], ['FACT', [5, 3, 7]], ['FACT', [6, 5, 6]], ['FACT', [8, 5, 2]]]","[['COL', 5], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [7, 5, 7]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,5.697037935256958
"[[0 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 0 0]
 [0 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 0 0 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 0]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [2, 7, 7]], ['FACT', [6, 6, 5]], ['FACT', [7, 5, 7]], ['FACT', [8, 2, 7]]]","[['ROW', 6], ['COL', 7], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 8, 7]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,4.290128707885742
"[[0 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 0 0]
 [0 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 0 0 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [2, 7, 7]], ['FACT', [3, 3, 1]], ['FACT', [3, 5, 9]], ['FACT', [5, 0, 9]], ['FACT', [5, 1, 1]], ['FACT', [5, 3, 7]], ['FACT', [6, 8, 7]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 9]]]","[['ROW', 5], ['ROW', 3], ['COL', 8], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 6, 7]]",5,9,1,2,2,1,0,1,1,2,0,2,3,4,0,0,2,2,2,3,7,6.434305906295776
"[[0 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 0 0]
 [0 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 0 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [3, 6, 7]], ['FACT', [4, 5, 3]], ['FACT', [5, 2, 3]], ['FACT', [8, 8, 3]]]","[['ROW', 5], ['ROW', 4], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 7, 3]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,4.0164995193481445
"[[0 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 0 0]
 [0 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 3 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [0, 3, 2]], ['FACT', [2, 7, 7]], ['FACT', [3, 4, 2]], ['FACT', [5, 0, 9]], ['FACT', [5, 2, 3]], ['FACT', [5, 7, 6]], ['FACT', [6, 1, 2]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 9]]]","[['ROW', 0], ['ROW', 6], ['ROW', 4], ['ROW', 3], ['COL', 7], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [1, 7, 2]]",7,9,1,2,4,0,1,0,4,1,1,4,3,2,1,4,1,4,0,6,5,6.9220335483551025
"[[0 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 2 0]
 [0 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 3 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [0, 3, 2]], ['FACT', [1, 7, 2]], ['FACT', [2, 2, 9]], ['FACT', [6, 1, 2]]]","[['ROW', 2], ['COL', 1], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 0, 2]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,3.1707630157470703
"[[0 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 3 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [1, 5, 1]], ['FACT', [2, 0, 2]], ['FACT', [5, 1, 1]], ['FACT', [6, 2, 1]]]","[['ROW', 1], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [0, 0, 1]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,3.337124824523926
"[[1 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 3 0]
 [0 0 0 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [2, 0, 2]], ['FACT', [3, 4, 2]], ['FACT', [5, 2, 3]], ['FACT', [6, 1, 2]]]","[['ROW', 3], ['COL', 1], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 2, 2]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,3.163026809692383
"[[1 0 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 3 0]
 [0 0 2 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [0, 0, 1]], ['FACT', [1, 4, 7]], ['FACT', [2, 7, 7]], ['FACT', [8, 2, 7]]]","[['ROW', 0], ['COL', 2], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 1, 7]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,2.9253289699554443
"[[1 7 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 3 0]
 [0 0 2 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [0, 1, 7]], ['FACT', [3, 6, 7]], ['FACT', [4, 2, 2]], ['FACT', [5, 0, 9]], ['FACT', [5, 2, 3]]]","[['ROW', 3], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 0, 7]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.8491756916046143
"[[1 7 0 2 6 0 0 0 0]
 [0 0 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 3 0]
 [7 0 2 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [0, 1, 7]], ['FACT', [2, 4, 3]], ['FACT', [5, 2, 3]], ['FACT', [6, 1, 2]], ['FACT', [7, 1, 9]], ['FACT', [8, 1, 5]]]","[['ROW', 2], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [1, 1, 3]]",3,6,1,1,1,0,1,0,1,0,1,4,2,0,1,4,1,4,0,2,2,3.510925054550171
"[[1 7 0 2 6 0 0 0 0]
 [0 3 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 3 0]
 [7 0 2 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [1, 1, 3]], ['FACT', [2, 4, 3]], ['FACT', [3, 7, 3]], ['FACT', [8, 8, 3]]]","[['ROW', 0], ['COL', 8], ['COL', 7], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 6, 3]]",5,4,2,2,1,1,0,0,0,2,2,0,4,0,0,0,1,0,0,4,4,3.076305389404297
"[[1 7 0 2 6 0 3 0 0]
 [0 3 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 3 0]
 [7 0 2 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [0, 6, 3]], ['FACT', [1, 3, 9]], ['FACT', [2, 2, 9]], ['FACT', [8, 7, 9]]]","[['ROW', 1], ['ROW', 2], ['COL', 7], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 8, 9]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.60786771774292
"[[1 7 0 2 6 0 3 0 9]
 [0 3 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 3 0]
 [7 0 2 6 8 3 0 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [0, 8, 9]], ['FACT', [3, 6, 7]], ['FACT', [5, 0, 9]], ['FACT', [8, 7, 9]]]","[['ROW', 5], ['COL', 6], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [4, 6, 9]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,2.5841293334960938
"[[1 7 0 2 6 0 3 0 9]
 [0 3 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 3 0]
 [7 0 2 6 8 3 9 0 0]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [3, 3, 1]], ['FACT', [4, 6, 9]], ['FACT', [5, 1, 1]], ['FACT', [7, 7, 1]]]","[['ROW', 5], ['ROW', 3], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 8, 1]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.3164212703704834
"[[1 7 0 2 6 0 3 0 9]
 [0 3 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 0 7 0]
 [0 0 0 1 2 9 7 3 0]
 [7 0 2 6 8 3 9 0 1]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [0, 6, 3]], ['FACT', [1, 5, 1]], ['FACT', [4, 8, 1]], ['FACT', [7, 7, 1]]]","[['ROW', 1], ['COL', 8], ['COL', 7], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 6, 1]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,2.204319477081299
"[[1 7 0 2 6 0 3 0 9]
 [0 3 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 1 7 0]
 [0 0 0 1 2 9 7 3 0]
 [7 0 2 6 8 3 9 0 1]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [4, 0, 7]], ['FACT', [4, 2, 2]], ['FACT', [4, 6, 9]], ['FACT', [4, 8, 1]], ['FACT', [5, 5, 5]], ['FACT', [8, 1, 5]]]","[['ROW', 4], ['COL', 1], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 7, 5]]",3,6,1,1,1,1,0,0,0,1,1,4,2,0,2,0,1,4,4,2,2,2.8111016750335693
"[[1 7 0 2 6 0 3 0 9]
 [0 3 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 1 7 0]
 [0 0 0 1 2 9 7 3 0]
 [7 0 2 6 8 3 9 5 1]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [3, 6, 7]], ['FACT', [3, 7, 3]], ['FACT', [4, 6, 9]], ['FACT', [4, 7, 5]], ['FACT', [4, 8, 1]], ['FACT', [5, 4, 4]]]","[['ROW', 5], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 8, 4]]",2,6,1,0,1,0,0,1,1,0,0,5,1,0,5,1,1,5,2,1,1,2.535989999771118
"[[1 7 0 2 6 0 3 0 9]
 [0 3 0 9 7 1 0 2 0]
 [2 0 9 5 3 0 1 7 0]
 [0 0 0 1 2 9 7 3 4]
 [7 0 2 6 8 3 9 5 1]
 [9 1 3 7 4 5 0 6 0]
 [0 2 1 0 9 6 5 0 7]
 [0 9 0 0 5 7 0 1 0]
 [8 5 7 4 1 2 6 9 3]]","[['FACT', [3, 8, 4]], ['FACT', [4, 0, 7]], ['FACT', [4, 2, 2]], ['FACT', [5, 4, 4]]]","[['ROW', 4], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 1, 4]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.883150577545166
