grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[5 0 7 0 1 0 0 8 0]
 [6 0 1 0 0 0 7 2 4]
 [2 0 3 0 7 6 5 1 0]
 [0 5 0 0 0 0 1 0 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 0 1 0 0 5]
 [0 0 0 1 5 0 0 0 0]
 [0 0 0 6 0 3 4 5 1]
 [0 1 5 0 8 0 0 0 0]]","[['FACT', [1, 0, 6]], ['FACT', [4, 1, 6]], ['FACT', [7, 3, 6]], ['FACT', [8, 2, 5]]]","[['ROW', 7], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [6, 2, 6]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,5.0796074867248535
"[[5 0 7 0 1 0 0 8 0]
 [6 0 1 0 0 0 7 2 4]
 [2 0 3 0 7 6 5 1 0]
 [0 5 0 0 0 0 1 0 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 0 1 0 0 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 0 3 4 5 1]
 [0 1 5 0 8 0 0 0 0]]","[['FACT', [0, 0, 5]], ['FACT', [2, 6, 5]], ['FACT', [4, 5, 5]], ['FACT', [6, 4, 5]]]","[['ROW', 1], ['COL', 5], ['COL', 4], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 3, 5]]",5,4,2,2,1,1,0,0,0,2,2,0,4,0,0,0,1,0,0,4,4,5.290679454803467
"[[5 0 7 0 1 0 0 8 0]
 [6 0 1 5 0 0 7 2 4]
 [2 0 3 0 7 6 5 1 0]
 [0 5 0 0 0 0 1 0 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 0 1 0 0 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 0 3 4 5 1]
 [0 1 5 0 8 0 0 0 0]]","[['FACT', [1, 3, 5]], ['FACT', [1, 6, 7]], ['FACT', [1, 7, 2]], ['FACT', [1, 8, 4]], ['FACT', [2, 2, 3]], ['FACT', [7, 5, 3]]]","[['ROW', 1], ['COL', 5], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 4, 3]]",3,6,1,1,1,1,0,0,0,1,1,4,2,0,1,0,1,4,4,2,2,4.350172519683838
"[[5 0 7 0 1 0 0 8 0]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 0]
 [0 5 0 0 0 0 1 0 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 0 1 0 0 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 0 3 4 5 1]
 [0 1 5 0 8 0 0 0 0]]","[['FACT', [0, 7, 8]], ['FACT', [1, 8, 4]], ['FACT', [2, 0, 2]], ['FACT', [2, 2, 3]], ['FACT', [2, 4, 7]], ['FACT', [2, 5, 6]], ['FACT', [2, 6, 5]], ['FACT', [2, 7, 1]]]","[['ROW', 2], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 8, 9]]",2,8,1,0,1,1,0,1,0,0,0,8,0,0,4,1,2,8,6,0,0,4.914712905883789
"[[5 0 7 0 1 0 0 8 0]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [0 5 0 0 0 0 1 0 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 0 1 0 0 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 0 3 4 5 1]
 [0 1 5 0 8 0 0 0 0]]","[['FACT', [0, 4, 1]], ['FACT', [2, 4, 7]], ['FACT', [4, 4, 2]], ['FACT', [6, 4, 5]], ['FACT', [7, 3, 6]], ['FACT', [7, 5, 3]], ['FACT', [7, 6, 4]], ['FACT', [8, 4, 8]]]","[['ROW', 7], ['COL', 4]]","['DERIVED', [7, 4, 9]]",2,8,0,1,1,1,1,0,0,0,0,8,0,0,4,5,2,8,3,0,0,3.7417550086975098
"[[5 0 7 0 1 0 0 8 0]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [0 5 0 0 0 0 1 0 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 0 1 0 0 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 0 0]]","[['FACT', [1, 6, 7]], ['FACT', [3, 6, 1]], ['FACT', [3, 8, 2]], ['FACT', [4, 1, 6]], ['FACT', [4, 2, 4]], ['FACT', [4, 3, 7]], ['FACT', [5, 8, 5]], ['FACT', [7, 6, 4]]]","[['ROW', 4], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 6, 6]]",3,8,1,1,1,0,1,1,1,0,0,5,1,2,3,3,2,5,1,1,3,4.794842004776001
"[[5 0 7 0 1 0 0 8 0]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [0 5 0 0 0 0 1 0 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 0 1 6 0 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 0 0]]","[['FACT', [2, 5, 6]], ['FACT', [4, 4, 2]], ['FACT', [5, 6, 6]], ['FACT', [7, 3, 6]]]","[['ROW', 5], ['COL', 5], ['COL', 3], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 4, 6]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,5.113351821899414
"[[5 0 7 0 1 0 0 8 0]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [0 5 0 0 6 0 1 0 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 0 1 6 0 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 0 0]]","[['FACT', [0, 7, 8]], ['FACT', [1, 0, 6]], ['FACT', [2, 5, 6]], ['FACT', [5, 6, 6]]]","[['ROW', 0], ['COL', 6], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 8, 6]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,4.2764081954956055
"[[5 0 7 0 1 0 0 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [0 5 0 0 6 0 1 0 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 0 1 6 0 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 0 0]]","[['FACT', [0, 7, 8]], ['FACT', [0, 8, 6]], ['FACT', [1, 4, 3]], ['FACT', [2, 2, 3]]]","[['ROW', 1], ['ROW', 2], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 6, 3]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,4.332704544067383
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [0 5 0 0 6 0 1 0 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 0 1 6 0 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 0 0]]","[['FACT', [0, 8, 6]], ['FACT', [5, 6, 6]], ['FACT', [6, 2, 6]], ['FACT', [7, 7, 5]]]","[['ROW', 6], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [8, 7, 6]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,3.2264764308929443
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [0 5 0 0 6 0 1 0 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 0 1 6 0 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 0]]","[['FACT', [0, 4, 1]], ['FACT', [1, 4, 3]], ['FACT', [2, 4, 7]], ['FACT', [3, 4, 6]], ['FACT', [4, 4, 2]], ['FACT', [6, 4, 5]], ['FACT', [7, 4, 9]], ['FACT', [8, 4, 8]]]","[['COL', 4]]","['DERIVED', [5, 4, 4]]",1,8,0,1,0,0,1,0,0,0,0,8,0,0,2,8,1,8,0,0,0,3.677999496459961
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [0 5 0 0 6 0 1 0 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 4 1 6 0 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 0]]","[['FACT', [3, 6, 1]], ['FACT', [3, 8, 2]], ['FACT', [4, 2, 4]], ['FACT', [5, 4, 4]]]","[['ROW', 3], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 7, 4]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.486518621444702
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [0 5 0 0 6 0 1 4 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 4 1 6 0 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 0]]","[['FACT', [1, 6, 7]], ['FACT', [3, 7, 4]], ['FACT', [3, 8, 2]], ['FACT', [4, 3, 7]], ['FACT', [5, 8, 5]]]","[['ROW', 4], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 7, 7]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.9270753860473633
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [0 5 0 0 6 0 1 4 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 4 1 6 7 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 0]]","[['FACT', [0, 2, 7]], ['FACT', [3, 1, 5]], ['FACT', [4, 0, 1]], ['FACT', [4, 1, 6]], ['FACT', [5, 7, 7]]]","[['ROW', 5], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 0, 7]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.722179412841797
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 0 6 0 1 4 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 4 1 6 7 5]
 [0 0 6 1 5 0 0 0 0]
 [0 0 0 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 0]]","[['FACT', [0, 0, 5]], ['FACT', [1, 0, 6]], ['FACT', [2, 0, 2]], ['FACT', [3, 0, 7]], ['FACT', [4, 0, 1]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 3]], ['FACT', [7, 6, 4]]]","[['ROW', 7], ['COL', 0]]","['DERIVED', [7, 0, 8]]",2,8,0,1,1,1,1,0,0,0,0,8,0,0,0,5,2,8,3,0,0,3.7418816089630127
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 0 6 0 1 4 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 4 1 6 7 5]
 [0 0 6 1 5 0 0 0 0]
 [8 0 0 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 0]]","[['FACT', [0, 2, 7]], ['FACT', [1, 2, 1]], ['FACT', [4, 2, 4]], ['FACT', [7, 0, 8]], ['FACT', [7, 3, 6]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 3]], ['FACT', [8, 2, 5]]]","[['ROW', 7], ['COL', 2]]","['DERIVED', [7, 2, 2]]",2,8,0,1,1,1,1,0,0,0,0,8,0,0,2,4,2,8,4,0,0,4.212902307510376
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 0 6 0 1 4 2]
 [1 6 4 7 2 5 0 0 0]
 [0 0 0 0 4 1 6 7 5]
 [0 0 6 1 5 0 0 0 0]
 [8 0 2 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 0]]","[['FACT', [2, 0, 2]], ['FACT', [3, 1, 5]], ['FACT', [4, 1, 6]], ['FACT', [7, 2, 2]]]","[['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [5, 1, 2]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.3357505798339844
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 0 6 0 1 4 2]
 [1 6 4 7 2 5 0 0 0]
 [0 2 0 0 4 1 6 7 5]
 [0 0 6 1 5 0 0 0 0]
 [8 0 2 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 0]]","[['FACT', [2, 2, 3]], ['FACT', [3, 0, 7]], ['FACT', [3, 1, 5]], ['FACT', [4, 0, 1]], ['FACT', [4, 1, 6]], ['FACT', [5, 1, 2]]]","[['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 0, 3]]",2,6,1,1,0,0,0,1,0,1,0,5,1,0,5,2,1,5,1,1,1,2.561068296432495
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 0 6 0 1 4 2]
 [1 6 4 7 2 5 0 0 0]
 [3 2 0 0 4 1 6 7 5]
 [0 0 6 1 5 0 0 0 0]
 [8 0 2 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 0]]","[['FACT', [3, 4, 6]], ['FACT', [4, 3, 7]], ['FACT', [4, 4, 2]], ['FACT', [5, 0, 3]], ['FACT', [7, 5, 3]]]","[['ROW', 5], ['COL', 5], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 3, 3]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,3.4547674655914307
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 0 0 0]
 [3 2 0 0 4 1 6 7 5]
 [0 0 6 1 5 0 0 0 0]
 [8 0 2 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 0]]","[['FACT', [5, 0, 3]], ['FACT', [6, 2, 6]], ['FACT', [7, 5, 3]], ['FACT', [8, 1, 1]], ['FACT', [8, 2, 5]]]","[['ROW', 7], ['COL', 0], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 1, 3]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.6012065410614014
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 0 0 0]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 0 0 0 0]
 [8 0 2 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 0]]","[['FACT', [0, 2, 7]], ['FACT', [3, 0, 7]], ['FACT', [6, 1, 3]], ['FACT', [8, 1, 1]]]","[['COL', 0], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 1, 7]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.430129289627075
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 0 0 0]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 0 0 0 0]
 [8 7 2 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 0]]","[['FACT', [0, 6, 3]], ['FACT', [6, 1, 3]], ['FACT', [7, 5, 3]], ['FACT', [8, 7, 6]]]","[['ROW', 7], ['ROW', 6], ['COL', 6], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [8, 8, 3]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.6737759113311768
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 0 0 0]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 0 0 0 0]
 [8 7 2 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 3]]","[['FACT', [0, 6, 3]], ['FACT', [3, 7, 4]], ['FACT', [5, 7, 7]], ['FACT', [8, 8, 3]]]","[['COL', 7], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [4, 7, 3]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.6842777729034424
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 0 3 0]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 0 0 0 0]
 [8 7 2 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 3]]","[['FACT', [1, 6, 7]], ['FACT', [5, 7, 7]], ['FACT', [7, 8, 1]], ['FACT', [8, 8, 3]]]","[['COL', 8], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [6, 8, 7]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.137190818786621
