grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[0 3 0 7 9 4 2 0 1]
 [2 0 4 0 0 1 0 0 7]
 [0 0 7 0 0 0 0 4 0]
 [9 1 0 6 5 7 0 0 0]
 [0 0 2 9 1 0 5 0 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 0 0 0 0]
 [0 7 0 0 0 2 0 0 0]
 [0 2 1 0 3 9 0 0 0]]","[['FACT', [1, 8, 7]], ['FACT', [3, 5, 7]], ['FACT', [4, 6, 5]], ['FACT', [5, 0, 7]]]","[['ROW', 5], ['ROW', 3], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 7, 7]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,6.033611536026001
"[[0 3 0 7 9 4 2 0 1]
 [2 0 4 0 0 1 0 0 7]
 [0 0 7 0 0 0 0 4 0]
 [9 1 0 6 5 7 0 0 0]
 [0 0 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 0 0 0 0]
 [0 7 0 0 0 2 0 0 0]
 [0 2 1 0 3 9 0 0 0]]","[['FACT', [0, 8, 1]], ['FACT', [1, 5, 1]], ['FACT', [2, 2, 7]], ['FACT', [3, 1, 1]]]","[['ROW', 1], ['ROW', 0], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 0, 1]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,5.827523469924927
"[[0 3 0 7 9 4 2 0 1]
 [2 0 4 0 0 1 0 0 7]
 [1 0 7 0 0 0 0 4 0]
 [9 1 0 6 5 7 0 0 0]
 [0 0 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 0 0 0 0]
 [0 7 0 0 0 2 0 0 0]
 [0 2 1 0 3 9 0 0 0]]","[['FACT', [1, 0, 2]], ['FACT', [2, 0, 1]], ['FACT', [5, 2, 5]], ['FACT', [6, 1, 5]]]","[['COL', 2], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 0, 5]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,4.69455099105835
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 0 1 0 0 7]
 [1 0 7 0 0 0 0 4 0]
 [9 1 0 6 5 7 0 0 0]
 [0 0 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 0 0 0 0]
 [0 7 0 0 0 2 0 0 0]
 [0 2 1 0 3 9 0 0 0]]","[['FACT', [0, 4, 9]], ['FACT', [1, 0, 2]], ['FACT', [5, 3, 2]], ['FACT', [7, 5, 2]]]","[['ROW', 1], ['COL', 5], ['COL', 3], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 4, 2]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,5.108396768569946
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 0 1 0 0 7]
 [1 0 7 0 2 0 0 4 0]
 [9 1 0 6 5 7 0 0 0]
 [0 0 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 0 0 0 0]
 [0 7 0 0 0 2 0 0 0]
 [0 2 1 0 3 9 0 0 0]]","[['FACT', [1, 2, 4]], ['FACT', [3, 1, 1]], ['FACT', [5, 4, 4]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 7]], ['FACT', [8, 1, 2]]]","[['ROW', 5], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [4, 1, 4]]",3,6,1,1,1,0,1,0,1,0,1,4,2,0,1,4,1,4,0,2,2,5.336022138595581
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 0 1 0 0 7]
 [1 0 7 0 2 0 0 4 0]
 [9 1 0 6 5 7 0 0 0]
 [0 4 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 0 0 0 0]
 [0 7 0 0 0 2 0 0 0]
 [0 2 1 0 3 9 0 0 0]]","[['FACT', [1, 8, 7]], ['FACT', [4, 7, 7]], ['FACT', [6, 4, 7]], ['FACT', [7, 1, 7]]]","[['ROW', 6], ['ROW', 7], ['COL', 8], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [8, 6, 7]]",5,4,1,2,2,0,0,1,2,2,0,0,4,0,0,0,1,0,0,4,4,5.180077791213989
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 0 1 0 0 7]
 [1 0 7 0 2 0 0 4 0]
 [9 1 0 6 5 7 0 0 0]
 [0 4 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 0 0 0 0]
 [0 7 0 0 0 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 5, 4]], ['FACT', [1, 5, 1]], ['FACT', [3, 4, 5]], ['FACT', [6, 1, 5]], ['FACT', [7, 5, 2]], ['FACT', [8, 5, 9]]]","[['ROW', 6], ['COL', 5], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [2, 5, 5]]",3,6,1,1,1,0,1,0,1,0,1,4,2,0,2,4,1,4,0,2,2,4.343575477600098
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 0 1 0 0 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 0 6 5 7 0 0 0]
 [0 4 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 0 0 0 0]
 [0 7 0 0 0 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 0, 5]], ['FACT', [1, 8, 7]], ['FACT', [2, 5, 5]], ['FACT', [4, 6, 5]]]","[['ROW', 2], ['ROW', 0], ['COL', 6], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 7, 5]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,4.602261781692505
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 0 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 0 6 5 7 0 0 0]
 [0 4 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 0 0 0 0]
 [0 7 0 0 0 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 5, 4]], ['FACT', [1, 5, 1]], ['FACT', [2, 5, 5]], ['FACT', [3, 3, 6]], ['FACT', [7, 5, 2]], ['FACT', [8, 5, 9]]]","[['COL', 5], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [6, 5, 6]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,3.7682886123657227
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 0 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 0 6 5 7 0 0 0]
 [0 4 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 6 0 0 0]
 [0 7 0 0 0 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 4, 9]], ['FACT', [2, 4, 2]], ['FACT', [3, 3, 6]], ['FACT', [6, 5, 6]]]","[['COL', 5], ['COL', 3], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 4, 6]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,3.5177457332611084
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 6 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 0 6 5 7 0 0 0]
 [0 4 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 6 0 0 0]
 [0 7 0 0 0 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 4, 9]], ['FACT', [1, 4, 6]], ['FACT', [2, 4, 2]], ['FACT', [3, 4, 5]], ['FACT', [4, 4, 1]], ['FACT', [5, 4, 4]], ['FACT', [6, 4, 7]], ['FACT', [8, 4, 3]]]","[['COL', 4]]","['DERIVED', [7, 4, 8]]",1,8,0,1,0,0,1,0,0,0,0,8,0,0,2,8,1,8,0,0,0,3.2402031421661377
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 6 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 0 6 5 7 0 0 0]
 [0 4 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 6 0 0 0]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 4, 9]], ['FACT', [0, 6, 2]], ['FACT', [0, 8, 1]], ['FACT', [1, 7, 5]], ['FACT', [2, 7, 4]], ['FACT', [4, 7, 7]], ['FACT', [5, 3, 2]], ['FACT', [5, 6, 1]], ['FACT', [5, 8, 9]], ['FACT', [8, 1, 2]], ['FACT', [8, 2, 1]], ['FACT', [8, 5, 9]]]","[['ROW', 5], ['ROW', 0], ['ROW', 8], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 7, 2]]",5,12,1,1,3,0,1,1,3,0,0,5,3,4,3,3,2,5,0,3,7,11.693847894668579
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 6 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 0 6 5 7 0 2 0]
 [0 4 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 6 0 0 0]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 6, 2]], ['FACT', [3, 7, 2]], ['FACT', [7, 5, 2]], ['FACT', [8, 1, 2]]]","[['ROW', 8], ['ROW', 7], ['COL', 6], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 8, 2]]",5,4,1,2,2,0,0,1,2,2,0,0,4,0,0,0,1,0,0,4,4,3.4166152477264404
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 6 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 0 6 5 7 0 2 0]
 [0 4 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 0 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 1, 3]], ['FACT', [0, 4, 9]], ['FACT', [0, 8, 1]], ['FACT', [1, 7, 5]], ['FACT', [2, 7, 4]], ['FACT', [3, 7, 2]], ['FACT', [4, 7, 7]], ['FACT', [5, 6, 1]], ['FACT', [5, 8, 9]], ['FACT', [8, 2, 1]], ['FACT', [8, 4, 3]], ['FACT', [8, 5, 9]]]","[['ROW', 5], ['ROW', 0], ['ROW', 8], ['COL', 7]]","['DERIVED', [5, 7, 3]]",4,12,0,1,3,1,1,0,2,0,0,6,2,4,4,4,2,6,2,2,6,10.186615228652954
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 6 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 0 6 5 7 0 2 0]
 [0 4 2 9 1 0 5 7 0]
 [7 0 5 2 4 0 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [3, 3, 6]], ['FACT', [5, 0, 7]], ['FACT', [5, 2, 5]], ['FACT', [5, 6, 1]], ['FACT', [5, 7, 3]], ['FACT', [5, 8, 9]]]","[['ROW', 5], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 1, 6]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,3.760476589202881
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 6 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 0 6 5 7 0 2 0]
 [0 4 2 9 1 0 5 7 0]
 [7 6 5 2 4 0 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [3, 3, 6]], ['FACT', [4, 6, 5]], ['FACT', [4, 7, 7]], ['FACT', [5, 1, 6]]]","[['ROW', 4], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 8, 6]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,3.3487164974212646
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 6 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 0 6 5 7 0 2 0]
 [0 4 2 9 1 0 5 7 6]
 [7 6 5 2 4 0 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [3, 0, 9]], ['FACT', [3, 1, 1]], ['FACT', [3, 3, 6]], ['FACT', [3, 4, 5]], ['FACT', [3, 5, 7]], ['FACT', [5, 7, 3]]]","[['ROW', 3], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 2, 3]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,3.775529146194458
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 6 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 3 6 5 7 0 2 0]
 [0 4 2 9 1 0 5 7 6]
 [7 6 5 2 4 0 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [3, 2, 3]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 1]], ['FACT', [5, 7, 3]]]","[['ROW', 4], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 5, 3]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,3.098682403564453
"[[5 3 0 7 9 4 2 0 1]
 [2 0 4 0 6 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 3 6 5 7 0 2 0]
 [0 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 0 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 0, 5]], ['FACT', [1, 4, 6]], ['FACT', [2, 0, 1]], ['FACT', [2, 2, 7]], ['FACT', [5, 1, 6]]]","[['ROW', 1], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 2, 6]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,4.198415756225586
"[[5 3 6 7 9 4 2 0 1]
 [2 0 4 0 6 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 3 6 5 7 0 2 0]
 [0 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 0 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 5, 4]], ['FACT', [1, 5, 1]], ['FACT', [2, 5, 5]], ['FACT', [3, 5, 7]], ['FACT', [4, 5, 3]], ['FACT', [7, 4, 8]]]","[['COL', 5], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [5, 5, 8]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,3.3747012615203857
"[[5 3 6 7 9 4 2 0 1]
 [2 0 4 0 6 1 0 5 7]
 [1 0 7 0 2 5 0 4 0]
 [9 1 3 6 5 7 0 2 0]
 [0 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 2, 6]], ['FACT', [1, 4, 6]], ['FACT', [2, 7, 4]], ['FACT', [4, 8, 6]]]","[['ROW', 2], ['COL', 8], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 6, 6]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,2.6049349308013916
"[[5 3 6 7 9 4 2 0 1]
 [2 0 4 0 6 1 0 5 7]
 [1 0 7 0 2 5 6 4 0]
 [9 1 3 6 5 7 0 2 0]
 [0 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 4, 9]], ['FACT', [1, 7, 5]], ['FACT', [2, 6, 6]], ['FACT', [2, 7, 4]], ['FACT', [5, 8, 9]]]","[['ROW', 0], ['COL', 8], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 6, 9]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.697434186935425
"[[5 3 6 7 9 4 2 0 1]
 [2 0 4 0 6 1 9 5 7]
 [1 0 7 0 2 5 6 4 0]
 [9 1 3 6 5 7 0 2 0]
 [0 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 4, 9]], ['FACT', [1, 6, 9]], ['FACT', [2, 0, 1]], ['FACT', [2, 2, 7]]]","[['ROW', 2], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 1, 9]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.7273061275482178
"[[5 3 6 7 9 4 2 0 1]
 [2 0 4 0 6 1 9 5 7]
 [1 9 7 0 2 5 6 4 0]
 [9 1 3 6 5 7 0 2 0]
 [0 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 1, 3]], ['FACT', [1, 6, 9]], ['FACT', [1, 7, 5]], ['FACT', [1, 8, 7]], ['FACT', [2, 6, 6]], ['FACT', [2, 7, 4]]]","[['ROW', 0], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 8, 3]]",2,6,1,0,1,0,0,1,1,0,0,5,1,0,5,1,1,5,2,1,1,4.355612516403198
