grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[0 0 1 0 0 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 0 0 0 0 0 2]
 [0 8 0 3 0 0 0 7 0]
 [0 6 0 0 0 0 1 5 0]
 [7 0 0 4 0 0 0 1 0]
 [4 5 0 0 8 0 0 0 0]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [4, 1, 8]], ['FACT', [6, 0, 7]], ['FACT', [7, 4, 8]], ['FACT', [8, 0, 1]], ['FACT', [8, 2, 6]]]","[['ROW', 7], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 2, 8]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,5.916830062866211
"[[0 0 1 0 0 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 0 0 0 0 0 2]
 [0 8 0 3 0 0 0 7 0]
 [0 6 0 0 0 0 1 5 0]
 [7 0 8 4 0 0 0 1 0]
 [4 5 0 0 8 0 0 0 0]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [1, 6, 3]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 1]], ['FACT', [3, 2, 7]], ['FACT', [3, 8, 2]], ['FACT', [4, 3, 3]]]","[['ROW', 3], ['COL', 6], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 7, 3]]",3,6,1,1,1,1,0,0,0,1,1,4,2,0,1,0,1,4,4,2,2,6.153418302536011
"[[0 0 1 0 0 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 0 0 0 0 3 2]
 [0 8 0 3 0 0 0 7 0]
 [0 6 0 0 0 0 1 5 0]
 [7 0 8 4 0 0 0 1 0]
 [4 5 0 0 8 0 0 0 0]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [2, 6, 6]], ['FACT', [3, 7, 3]], ['FACT', [3, 8, 2]], ['FACT', [4, 7, 7]], ['FACT', [5, 1, 6]]]","[['ROW', 5], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 8, 6]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,5.251546144485474
"[[0 0 1 0 0 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 0 0 0 0 3 2]
 [0 8 0 3 0 0 0 7 6]
 [0 6 0 0 0 0 1 5 0]
 [7 0 8 4 0 0 0 1 0]
 [4 5 0 0 8 0 0 0 0]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [2, 6, 6]], ['FACT', [4, 8, 6]], ['FACT', [6, 7, 1]], ['FACT', [8, 2, 6]]]","[['ROW', 8], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [7, 7, 6]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,5.193998575210571
"[[0 0 1 0 0 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 0 0 0 0 3 2]
 [0 8 0 3 0 0 0 7 6]
 [0 6 0 0 0 0 1 5 0]
 [7 0 8 4 0 0 0 1 0]
 [4 5 0 0 8 0 0 6 0]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [0, 6, 7]], ['FACT', [6, 0, 7]], ['FACT', [7, 7, 6]], ['FACT', [8, 3, 7]]]","[['ROW', 6], ['ROW', 8], ['COL', 6], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 8, 7]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,4.342265367507935
"[[0 0 1 0 0 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 0 0 0 0 3 2]
 [0 8 0 3 0 0 0 7 6]
 [0 6 0 0 0 0 1 5 0]
 [7 0 8 4 0 0 0 1 0]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [1, 5, 7]], ['FACT', [3, 2, 7]], ['FACT', [4, 7, 7]], ['FACT', [8, 3, 7]]]","[['ROW', 3], ['ROW', 4], ['COL', 4], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [5, 4, 7]]",5,4,2,1,2,0,1,0,2,0,2,0,4,0,0,0,1,0,0,4,4,4.510592937469482
"[[0 0 1 0 0 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 0 0 0 0 3 2]
 [0 8 0 3 0 0 0 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 0 0 0 1 0]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [2, 2, 2]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 1]], ['FACT', [3, 8, 2]], ['FACT', [4, 1, 8]], ['FACT', [4, 3, 3]], ['FACT', [5, 6, 1]], ['FACT', [5, 7, 5]]]","[['ROW', 4], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 0, 2]]",4,8,2,1,1,1,0,1,0,1,1,4,2,2,3,1,2,4,2,2,4,5.0934226512908936
"[[0 0 1 0 0 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 0 0 0 0 3 2]
 [2 8 0 3 0 0 0 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 0 0 0 1 0]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [0, 5, 4]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 1]], ['FACT', [4, 3, 3]], ['FACT', [5, 4, 7]], ['FACT', [5, 6, 1]], ['FACT', [5, 7, 5]], ['FACT', [6, 3, 4]]]","[['ROW', 5], ['ROW', 3], ['COL', 5], ['COL', 3], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 4, 4]]",5,8,1,2,2,1,0,1,1,2,0,4,2,2,2,1,2,4,2,3,4,4.601078987121582
"[[0 0 1 0 0 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 0 4 0 0 3 2]
 [2 8 0 3 0 0 0 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 0 0 0 1 0]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [0, 5, 4]], ['FACT', [0, 6, 7]], ['FACT', [0, 7, 2]], ['FACT', [1, 0, 6]], ['FACT', [1, 2, 5]], ['FACT', [2, 0, 8]], ['FACT', [3, 0, 5]], ['FACT', [4, 3, 3]], ['FACT', [5, 7, 5]], ['FACT', [6, 3, 4]], ['FACT', [7, 1, 5]], ['FACT', [7, 4, 8]], ['FACT', [8, 3, 7]]]","[['ROW', 5], ['ROW', 0], ['ROW', 3], ['ROW', 7], ['COL', 4], ['COL', 3], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 4, 6]]",8,13,2,2,4,1,1,1,3,1,1,4,1,8,1,1,3,4,3,5,9,14.848652362823486
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 0 4 0 0 3 2]
 [2 8 0 3 0 0 0 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 0 0 0 1 0]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [0, 4, 6]], ['FACT', [6, 3, 4]], ['FACT', [7, 7, 6]], ['FACT', [8, 2, 6]]]","[['ROW', 6], ['COL', 4], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 5, 6]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,3.0204756259918213
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 0 4 0 0 3 2]
 [2 8 0 3 0 0 0 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 0 6 0 1 0]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [0, 4, 6]], ['FACT', [4, 3, 3]], ['FACT', [5, 1, 6]], ['FACT', [6, 5, 6]]]","[['ROW', 5], ['COL', 5], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 3, 6]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,3.8112473487854004
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 0 3 2]
 [2 8 0 3 0 0 0 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 0 6 0 1 0]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [1, 4, 2]], ['FACT', [3, 8, 2]], ['FACT', [6, 3, 4]], ['FACT', [6, 5, 6]], ['FACT', [6, 7, 1]], ['FACT', [8, 1, 2]]]","[['ROW', 6], ['COL', 4], ['COL', 8], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 6, 2]]",4,6,1,2,1,1,0,0,0,2,1,3,3,0,1,0,1,3,3,3,3,3.9404191970825195
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 0 3 2]
 [2 8 0 3 0 0 0 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 0 6 2 1 0]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 0 0 0]]","[['FACT', [0, 6, 7]], ['FACT', [1, 6, 3]], ['FACT', [2, 6, 6]], ['FACT', [5, 7, 5]], ['FACT', [6, 6, 2]], ['FACT', [7, 1, 5]]]","[['ROW', 7], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [8, 6, 5]]",3,6,1,1,1,0,1,0,1,0,1,4,2,0,1,4,1,4,0,2,2,3.039384603500366
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 0 3 2]
 [2 8 0 3 0 0 0 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 0 6 2 1 0]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 5 0 0]]","[['FACT', [6, 3, 4]], ['FACT', [6, 5, 6]], ['FACT', [7, 1, 5]], ['FACT', [8, 6, 5]]]","[['ROW', 8], ['ROW', 7], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 4, 5]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,2.4653377532958984
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 0 3 2]
 [2 8 0 3 0 0 0 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 5 6 2 1 0]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 5 0 0]]","[['FACT', [2, 7, 4]], ['FACT', [6, 3, 4]], ['FACT', [7, 0, 4]], ['FACT', [8, 6, 5]]]","[['ROW', 8], ['COL', 7], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [8, 8, 4]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,3.0330235958099365
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 0 3 2]
 [2 8 0 3 0 0 0 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 5 6 2 1 0]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 5 0 4]]","[['FACT', [1, 6, 3]], ['FACT', [3, 7, 3]], ['FACT', [7, 8, 7]], ['FACT', [8, 8, 4]]]","[['COL', 8], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [6, 8, 3]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,3.0565521717071533
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 0 3 2]
 [2 8 0 3 0 0 0 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 5 6 2 1 3]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 5 0 4]]","[['FACT', [6, 2, 8]], ['FACT', [7, 4, 8]], ['FACT', [8, 6, 5]], ['FACT', [8, 8, 4]]]","[['ROW', 8], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [8, 7, 8]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,3.0522162914276123
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 0 3 2]
 [2 8 0 3 0 0 0 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 5 6 2 1 3]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 5 8 4]]","[['FACT', [3, 4, 4]], ['FACT', [4, 7, 7]], ['FACT', [5, 6, 1]], ['FACT', [5, 7, 5]], ['FACT', [8, 8, 4]]]","[['ROW', 3], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 6, 4]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,4.214388847351074
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 0 3 2]
 [2 8 0 3 0 0 4 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 5 6 2 1 3]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 5 8 4]]","[['FACT', [3, 0, 5]], ['FACT', [4, 3, 3]], ['FACT', [5, 7, 5]], ['FACT', [6, 4, 5]]]","[['ROW', 5], ['ROW', 3], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 5, 5]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,3.99513578414917
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 0 3 2]
 [2 8 0 3 0 5 4 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 5 6 2 1 3]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 5 8 4]]","[['FACT', [3, 1, 1]], ['FACT', [4, 3, 3]], ['FACT', [4, 5, 5]], ['FACT', [5, 6, 1]]]","[['ROW', 5], ['ROW', 3], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 4, 1]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,3.1175715923309326
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 0 3 2]
 [2 8 0 3 1 5 4 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 5 6 2 1 3]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 5 8 4]]","[['FACT', [0, 6, 7]], ['FACT', [1, 6, 3]], ['FACT', [2, 6, 6]], ['FACT', [4, 6, 4]], ['FACT', [5, 6, 1]], ['FACT', [8, 7, 8]]]","[['COL', 6], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [3, 6, 8]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,3.9416792392730713
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 8 3 2]
 [2 8 0 3 1 5 4 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 5 6 2 1 3]
 [4 5 0 0 8 0 0 6 7]
 [1 2 6 7 0 0 5 8 4]]","[['FACT', [6, 8, 3]], ['FACT', [7, 0, 4]], ['FACT', [7, 1, 5]], ['FACT', [8, 0, 1]], ['FACT', [8, 1, 2]], ['FACT', [8, 2, 6]]]","[['ROW', 6], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 2, 3]]",2,6,1,0,1,0,0,1,1,0,0,5,1,0,5,1,1,5,2,1,1,4.688086271286011
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 8 3 2]
 [2 8 0 3 1 5 4 7 6]
 [0 6 0 0 7 0 1 5 0]
 [7 0 8 4 5 6 2 1 3]
 [4 5 3 0 8 0 0 6 7]
 [1 2 6 7 0 0 5 8 4]]","[['FACT', [1, 1, 4]], ['FACT', [3, 2, 7]], ['FACT', [4, 6, 4]], ['FACT', [7, 0, 4]]]","[['ROW', 4], ['COL', 0], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 2, 4]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,4.216212749481201
"[[0 0 1 0 6 4 7 2 0]
 [6 4 5 0 2 7 3 0 0]
 [8 7 2 0 0 0 6 4 0]
 [5 1 7 6 4 0 8 3 2]
 [2 8 0 3 1 5 4 7 6]
 [0 6 4 0 7 0 1 5 0]
 [7 0 8 4 5 6 2 1 3]
 [4 5 3 0 8 0 0 6 7]
 [1 2 6 7 0 0 5 8 4]]","[['FACT', [3, 7, 3]], ['FACT', [4, 3, 3]], ['FACT', [5, 1, 6]], ['FACT', [5, 2, 4]]]","[['ROW', 3], ['ROW', 4], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 0, 3]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,2.766126871109009
