,weights,regret
0,"[0.001, 91.50099999999999, 37.666666666666664, 70.001, 91.0, 90.001, 49.33333333333333, 98.5, 40.953380952380954, 0.001, 65.91766666666666, 10.167666666666666]",0.9983420910943084
