,iter,weights
27,28,"{'number_adjacent_facts_other_value': 3.1666666666666665, 'number_other_facts_same_value': 3.616666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.583333333333333, 'other_row_cons': 3.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.3333333333333333, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.416666666666667}"
28,29,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 3.616666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.583333333333333, 'other_row_cons': 3.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.1666666666666665, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.416666666666667}"
29,30,"{'number_adjacent_facts_other_value': 2.8333333333333335, 'number_other_facts_same_value': 3.616666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.583333333333333, 'other_row_cons': 3.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.6666666666666665, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.416666666666667}"
30,31,"{'number_adjacent_facts_other_value': 2.9444444444444446, 'number_other_facts_same_value': 3.616666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.583333333333333, 'other_row_cons': 3.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.6666666666666665, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.7500000000000002}"
31,32,"{'number_adjacent_facts_other_value': 3.7444444444444445, 'number_other_facts_same_value': 3.616666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.2499999999999996, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.4666666666666666, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.7500000000000002}"
32,33,"{'number_adjacent_facts_other_value': 3.9944444444444445, 'number_other_facts_same_value': 3.616666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.2499999999999996, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.9666666666666666, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.7500000000000002}"
33,34,"{'number_adjacent_facts_other_value': 4.3277777777777775, 'number_other_facts_same_value': 3.616666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.2499999999999996, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.9666666666666666, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 2.0833333333333335}"
34,35,"{'number_adjacent_facts_other_value': 3.9277777777777776, 'number_other_facts_same_value': 4.116666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 4.25, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.4666666666666666, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.6833333333333336}"
35,36,"{'number_adjacent_facts_other_value': 3.594444444444444, 'number_other_facts_same_value': 4.116666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 4.25, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.4666666666666666, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.3500000000000003}"
36,37,"{'number_adjacent_facts_other_value': 3.594444444444444, 'number_other_facts_same_value': 4.116666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.25, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 2.016666666666667}"
37,38,"{'number_adjacent_facts_other_value': 3.7055555555555553, 'number_other_facts_same_value': 4.116666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.25, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 2.3500000000000005}"
38,39,"{'number_adjacent_facts_other_value': 3.8166666666666664, 'number_other_facts_same_value': 4.116666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.25, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 2.683333333333334}"
39,40,"{'number_adjacent_facts_other_value': 3.9277777777777776, 'number_other_facts_same_value': 4.116666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.25, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 3.0166666666666675}"
40,41,"{'number_adjacent_facts_other_value': 4.177777777777777, 'number_other_facts_same_value': 4.116666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.25, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.4666666666666666, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 3.0166666666666675}"
41,42,"{'number_adjacent_facts_other_value': 3.5111111111111106, 'number_other_facts_same_value': 4.45, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.75, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.46666666666666656, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 2.350000000000001}"
42,43,"{'number_adjacent_facts_other_value': 3.5111111111111106, 'number_other_facts_same_value': 4.7, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.75, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.46666666666666656, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 2.350000000000001}"
43,44,"{'number_adjacent_facts_other_value': 3.5111111111111106, 'number_other_facts_same_value': 4.7, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.75, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 0.46666666666666656, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 2.350000000000001}"
44,45,"{'number_adjacent_facts_other_value': 3.5111111111111106, 'number_other_facts_same_value': 4.9, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.75, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 0.46666666666666656, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 2.350000000000001}"
45,46,"{'number_adjacent_facts_other_value': 3.5111111111111106, 'number_other_facts_same_value': 5.1000000000000005, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.75, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 0.46666666666666656, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 2.350000000000001}"
46,47,"{'number_adjacent_facts_other_value': 3.5111111111111106, 'number_other_facts_same_value': 5.3500000000000005, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.75, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 0.46666666666666656, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 2.350000000000001}"
47,48,"{'number_adjacent_facts_other_value': 2.5111111111111106, 'number_other_facts_same_value': 5.6000000000000005, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 4.25, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.350000000000001}"
48,49,"{'number_adjacent_facts_other_value': 2.5111111111111106, 'number_other_facts_same_value': 5.6000000000000005, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 4.25, 'other_row_cons': 3.0833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.350000000000001}"
49,50,"{'number_adjacent_facts_other_value': 2.0111111111111106, 'number_other_facts_same_value': 5.933333333333334, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 5.25, 'other_row_cons': 3.0833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 0.850000000000001}"
