,labelled data,weights,regret
0,50,"[2.0000000000000004, 1.9433962264150941, 2.666666666666667, 1.8870967741935478, 1.0, 1.0, 8.0, 6.0, 3.500000000000001, 5.626, 6.0, 4.0]",20.238611969644722
1,100,"[3.9, 2.0377358490566038, 3.7083333333333344, 3.016129032258064, 2.001, 1.0, 8.0, 6.0, 3.500000000000001, 4.376, 6.0, 2.0]",18.506869425419925
