,iter,no batch,features 1,obj value 1,features 2,obj value 2,lr selected,picked
0,1,0,"[9, 4, 10, 1, 1, 0, 5, 4, 4, 4, 3, 4]",-2254.18,"[8, 4, 12, 0, 0, 1, 8, 8, 8, 4, 2, 3]",-2982.9100000000003,5,0
1,2,0,"[1, 3, 0, 1, 0, 0, 0, 1, 2, 0, 1, 1]",-401.23,"[5, 5, 16, 0, 1, 1, 2, 3, 2, 3, 2, 2]",-2822.64,5,0
2,3,0,"[5, 0, 20, 1, 0, 0, 4, 5, 5, 1, 4, 2]",-2644.67,"[5, 0, 20, 1, 0, 0, 4, 6, 4, 1, 4, 2]",-2744.66,5,0
3,4,0,"[2, 2, 2, 1, 1, 0, 0, 0, 2, 1, 1, 1]",-501.43,"[2, 2, 2, 1, 0, 0, 2, 2, 2, 1, 1, 1]",-721.3299999999999,5,0
4,5,0,"[7, 0, 4, 1, 1, 0, 1, 1, 1, 2, 5, 3]",-715.94,"[6, 1, 5, 1, 1, 0, 1, 2, 1, 1, 5, 2]",-915.83,5,0
5,6,0,"[6, 3, 4, 1, 1, 1, 2, 2, 1, 4, 2, 0]",-1422.81,"[5, 3, 4, 1, 1, 1, 2, 2, 3, 3, 2, 0]",-1322.73,5,1
6,7,0,"[5, 4, 4, 1, 1, 1, 2, 0, 5, 2, 2, 1]",-1122.76,"[6, 3, 5, 1, 1, 1, 2, 0, 2, 2, 2, 2]",-1122.8400000000001,5,Draw
7,8,0,"[7, 2, 16, 1, 1, 0, 4, 3, 5, 2, 3, 3]",-2343.98,"[7, 3, 15, 1, 1, 0, 4, 3, 8, 2, 3, 3]",-2344.0099999999998,5,Draw
8,9,0,"[2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2]",-202.34,"[1, 3, 0, 1, 1, 0, 0, 1, 8, 0, 1, 1]",-401.39000000000004,5,0
9,10,0,"[6, 1, 2, 1, 0, 0, 1, 1, 4, 3, 1, 4]",-711.78,"[6, 2, 2, 1, 0, 0, 0, 2, 3, 2, 3, 2]",-803.75,5,0
10,11,0,"[4, 2, 0, 0, 1, 0, 1, 0, 1, 4, 0, 1]",-610.52,"[3, 3, 0, 1, 1, 0, 2, 0, 1, 3, 0, 1]",-620.52,5,0
11,12,0,"[2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2]",-202.34,"[2, 2, 0, 0, 0, 1, 2, 0, 0, 0, 2, 2]",-322.21999999999997,5,Miss
12,13,0,"[1, 3, 0, 0, 1, 0, 1, 0, 2, 1, 0, 1]",-410.23,"[6, 2, 0, 0, 1, 0, 2, 0, 4, 0, 2, 4]",-222.77999999999997,5,1
13,14,0,"[2, 4, 2, 0, 1, 0, 2, 1, 3, 2, 0, 1]",-920.34,"[6, 3, 2, 0, 1, 0, 1, 1, 3, 3, 1, 5]",-911.78,5,1
14,15,0,"[2, 4, 0, 0, 1, 0, 3, 0, 1, 2, 0, 0]",-630.31,"[4, 5, 0, 0, 1, 0, 4, 0, 1, 1, 2, 1]",-642.52,5,0
15,16,0,"[4, 4, 10, 0, 1, 0, 4, 2, 4, 1, 2, 1]",-1742.55,"[5, 4, 10, 0, 1, 0, 4, 2, 3, 1, 2, 2]",-1742.6499999999999,5,Draw
16,17,0,"[6, 2, 2, 0, 1, 1, 2, 0, 0, 5, 0, 3]",-1020.73,"[5, 3, 2, 0, 1, 1, 3, 0, 0, 4, 0, 2]",-1030.62,5,0
17,18,0,"[4, 3, 3, 0, 1, 0, 4, 0, 1, 4, 0, 1]",-1040.52,"[5, 3, 2, 0, 1, 1, 3, 0, 0, 4, 1, 2]",-1031.62,5,1
