,weights,regret
0,"[7.501, 55.834333333333326, 71.0, 50.001, 90.001, 90.001, 86.83333333333334, 161.83333333333331, 26.251, 11.750999999999998, 35.36904761904762, 11.001000000000001]",0.8551272637857038
