,labelled data,weights,regret
0,50,"[0.30000000000000016, 1.9000000000000008, 1.5000000000000004, 0.7999999999999998, 1.1, 1.2000000000000002, 0.7000000000000001, 1.8000000000000007, 0.08333333333333347, 1.9000000000000008, 1.2000000000000002, 0.6666666666666666]",8.37429956151198
1,100,"[0.026666666666666783, 2.100000000000001, 1.5000000000000004, 0.28999999999999987, 1.1, 1.2000000000000002, 0.8, 1.9000000000000008, 0.101, 2.8000000000000016, 1.2000000000000002, 1.0333333333333332]",3.2622788744160096
