,iter,no batch,features 1,obj value 1,features 2,obj value 2,lr selected,picked
0,1,0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1, 2]",-401.03,"[1, 0, 0, 2, 1, 0, 0, 0, 6, 8, 6, 10]",-806.5600000000001,0.1,0
1,2,0,"[0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 2]",-110.03999999999999,"[2, 1, 1, 3, 1, 0, 3, 2, 0, 5, 6, 10]",-936.7,0.1,0
2,3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3]",-200.04,"[1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-0.31000000000000005,0.1,1
3,4,0,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 3, 0, 3]",-410.13,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 0, 5]",-310.06,0.1,1
4,5,0,"[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1]",-210.10999999999999,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 2]",-110.13,0.1,1
5,6,0,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0, 1]",-210.12,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 2, 0, 1]",-310.11,0.1,0
6,7,0,"[1, 0, 0, 2, 0, 0, 1, 1, 1, 7, 0, 2]",-810.3299999999999,"[1, 0, 0, 2, 0, 0, 1, 1, 3, 7, 0, 1]",-810.34,0.1,Draw
7,8,0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-10.02,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",-110.01,0.1,0
8,9,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 2]",-400.03,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 2, 1]",-502.02,0.1,0
9,10,0,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1]",-110.11,"[0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 2]",-10.139999999999999,0.1,1
10,11,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 4]",-500.05,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3]",-600.04,0.1,0
11,12,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",-100.01,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-10.02,0.1,1
12,13,0,"[1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1]",-200.22,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 2]",-400.03,0.1,Miss
13,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 3]",-800.04,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 0, 3]",-700.05,0.1,1
14,15,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1]",-200.01999999999998,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0]",-300.01,0.1,0
15,16,0,"[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",-300.1,"[0, 0, 0, 0, 0, 0, 1, 0, 3, 3, 0, 2]",-310.04999999999995,0.1,Miss
16,17,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1]",-200.03,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-200.03,0.1,Draw
17,18,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 2]",-300.03,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 1]",-301.03999999999996,0.1,0
18,19,0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",-110.02000000000001,"[0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 0]",-210.01999999999998,0.1,0
