,labelled data,weights,regret
0,50,"[0.001, 3.708333333333333, 2.1676666666666664, 0.0010000000000000009, 1.501, 3.0, 3.25, 4.166666666666666, 2.501, 3.6249999999999996, 0.009928571428571425, 0.7509999999999999]",0.13744523580376725
1,100,"[0.24405555555555555, 6.2, 3.9676666666666662, 1.001, 2.501, 5.0, 3.833333333333333, 5.916666666666666, 1.126, 5.458333333333333, 0.426, 0.001]",0.1920976049858147
