,iter,time exp 1,time exp 2
0,1,0.5245857238769531,0.17738103866577148
1,2,1.24448823928833,1.4818005561828613
2,3,0.389148473739624,0.7404534816741943
3,4,0.29543113708496094,0.5449717044830322
4,5,0.6249740123748779,0.5285632610321045
5,6,0.36673784255981445,0.6762840747833252
6,7,0.30831480026245117,0.5464086532592773
7,8,0.5192050933837891,0.9709227085113525
8,9,0.5172061920166016,0.5560059547424316
9,10,0.2878561019897461,0.8471624851226807
10,11,0.49988317489624023,0.649705171585083
11,12,0.44461846351623535,0.7451531887054443
12,13,0.6134073734283447,1.2284483909606934
13,14,0.29641079902648926,0.8746440410614014
14,15,0.6957235336303711,1.1221323013305664
15,16,0.4047412872314453,0.7668426036834717
16,17,0.672914981842041,1.0449469089508057
17,18,0.4311537742614746,0.4277966022491455
18,19,0.6692566871643066,1.5956251621246338
19,20,1.0939998626708984,1.1078858375549316
20,21,0.3702669143676758,0.9486055374145508
21,22,0.5973842144012451,1.4488444328308105
22,23,1.5835819244384766,1.702603816986084
23,24,0.3879091739654541,0.7304894924163818
24,25,1.4481453895568848,7.430819272994995
25,26,0.9875237941741943,0.6987366676330566
26,27,0.6601002216339111,1.24564790725708
27,28,0.7579665184020996,1.0218801498413086
28,29,0.4378318786621094,0.9673924446105957
29,30,0.7201144695281982,1.840078592300415
30,31,0.5067486763000488,0.8464672565460205
31,32,0.3517036437988281,0.5473315715789795
32,33,0.5491170883178711,1.04194974899292
33,34,0.38985657691955566,0.8062489032745361
34,35,0.6670739650726318,1.153620719909668
35,36,1.4896488189697266,3.1524481773376465
36,37,1.1680974960327148,2.194188356399536
37,38,0.36139607429504395,0.8323729038238525
38,39,0.5939741134643555,0.8902409076690674
39,40,0.546252965927124,0.6415956020355225
40,41,0.3527805805206299,0.7016334533691406
41,42,0.4291963577270508,0.6977341175079346
42,43,0.6914339065551758,2.0203490257263184
43,44,0.5452260971069336,1.1195638179779053
44,45,0.5406932830810547,0.8657147884368896
45,46,0.5517561435699463,0.6388325691223145
46,47,0.519479513168335,1.0374903678894043
47,48,0.38716959953308105,0.6594369411468506
48,49,0.6995875835418701,0.4980502128601074
49,50,0.7966361045837402,1.200779676437378
