,iter,no batch,features 1,obj value 1,features 2,obj value 2,lr selected,picked
0,1,0,"[0, 4, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0]",,"[6, 2, 15, 0, 1, 1, 8, 8, 8, 2, 2, 4]",,0.5,0
1,2,0,"[3, 2, 2, 1, 0, 0, 1, 1, 2, 0, 2, 2]",,"[3, 4, 0, 0, 0, 1, 1, 1, 0, 1, 1, 3]",,0.5,Draw
2,3,0,"[1, 3, 0, 1, 0, 0, 0, 1, 2, 0, 1, 1]",,"[1, 4, 0, 1, 0, 0, 0, 1, 2, 0, 1, 1]",,0.5,0
3,4,0,"[2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2]",,"[2, 3, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2]",,0.5,0
4,5,0,"[1, 3, 0, 0, 1, 0, 1, 0, 2, 1, 0, 1]",,"[1, 3, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1]",,0.5,1
5,6,0,"[2, 2, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2]",,"[2, 2, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2]",,0.5,0
6,7,0,"[1, 3, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1]",,"[1, 3, 0, 0, 0, 1, 1, 3, 0, 1, 0, 1]",,0.5,0
7,8,0,"[5, 1, 0, 0, 0, 1, 1, 0, 0, 1, 2, 5]",,"[5, 2, 0, 0, 0, 1, 1, 0, 0, 1, 2, 5]",,0.5,0
8,9,0,"[1, 3, 0, 0, 0, 1, 2, 1, 0, 0, 1, 1]",,"[1, 3, 0, 1, 0, 0, 0, 1, 2, 0, 1, 1]",,0.5,0
9,10,0,"[1, 3, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1]",,"[1, 4, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1]",,0.5,0
10,11,0,"[1, 3, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1]",,"[1, 4, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1]",,0.5,0
11,12,0,"[0, 4, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]",,"[0, 5, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]",,0.5,0
12,13,0,"[2, 2, 0, 0, 0, 1, 2, 0, 0, 0, 2, 2]",,"[2, 3, 0, 0, 0, 1, 2, 0, 0, 0, 2, 2]",,0.5,0
13,14,0,"[0, 4, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]",,"[1, 3, 0, 0, 0, 1, 2, 1, 0, 0, 1, 1]",,0.5,1
14,15,0,"[4, 2, 0, 0, 0, 1, 2, 1, 1, 0, 4, 1]",,"[4, 2, 0, 1, 0, 0, 0, 1, 1, 0, 4, 1]",,0.5,1
