,weights,regret
0,"[16.0, 21.0, 11.0, 17.143857142857144, 11.0, 11.0, 16.0, 10.001000000000001, 17.666666666666664, 17.666666666666668, 15.999999999999998, 20.0]",0.7258846842042859
