,labelled data,weights,regret
0,50,"[1.251, 16.334333333333333, 20.214285714285715, 10.001000000000001, 5.001000000000001, 16.0, 12.501000000000001, 8.250000000000002, 9.167666666666664, 0.001, 26.0, 4.0009999999999994]",0.07748634920770836
1,100,"[0.6259999999999999, 18.83433333333333, 32.714285714285715, 0.001, 20.001, 21.0, 13.334333333333337, 0.7500000000000027, 0.0010000000000000009, 0.001, 31.0, 7.0009999999999994]",0.46515969417526654
