,iter,time exp 1,time exp 2
0,1,8.893938064575195,0.6114835739135742
1,2,14.243191719055176,3.1361329555511475
2,3,1.4225876331329346,1.5999670028686523
3,4,1.852644443511963,9.411045551300049
4,5,1.0780186653137207,7.813332557678223
5,6,1.6844160556793213,4.29662561416626
6,7,0.9261913299560547,2.377187728881836
7,8,3.2089903354644775,15.908075332641602
8,9,1.0966825485229492,1.7476534843444824
9,10,8.239464282989502,21.01020860671997
10,11,0.8103816509246826,6.768027305603027
11,12,1.680849313735962,1.7894048690795898
12,13,0.3761594295501709,12.945325136184692
13,14,1.790363073348999,3.148808240890503
14,15,0.4873161315917969,0.6339986324310303
15,16,0.288163423538208,1.2836287021636963
16,17,0.7683980464935303,1.1402983665466309
17,18,0.3656601905822754,0.6499698162078857
18,19,24.733070373535156,46.45587396621704
19,20,1.6442344188690186,3.2708051204681396
20,21,0.37968015670776367,1.8092644214630127
21,22,0.42389440536499023,4.153712034225464
22,23,0.9763000011444092,0.7394075393676758
23,24,1.3487598896026611,4.250992059707642
24,25,0.584744930267334,2.2025320529937744
25,26,1.0816256999969482,1.460263729095459
26,27,0.5623188018798828,0.9062459468841553
27,28,1.2421209812164307,0.8617353439331055
28,29,2.4335384368896484,2.3917734622955322
29,30,1.3901844024658203,1.7719447612762451
30,31,0.6172077655792236,7.7867372035980225
31,32,0.5265243053436279,0.709209680557251
32,33,0.4279451370239258,3.5748586654663086
33,34,1.3763186931610107,25.50189781188965
34,35,0.9355051517486572,3.08986759185791
35,36,0.4450407028198242,8.990859746932983
36,37,0.5734014511108398,0.5767574310302734
37,38,0.4399282932281494,1.4263207912445068
38,39,0.5841531753540039,0.7600274085998535
39,40,0.6400935649871826,0.47917604446411133
40,41,0.42082953453063965,1.1733570098876953
41,42,0.31941962242126465,1.325092077255249
42,43,0.24943137168884277,4.637819051742554
43,44,0.363814115524292,0.5149574279785156
44,45,0.38378190994262695,0.679157018661499
45,46,0.516728401184082,0.8840198516845703
46,47,0.4046030044555664,0.5714571475982666
47,48,0.48255109786987305,0.692695140838623
48,49,0.4596726894378662,2.797977924346924
49,50,1.2976751327514648,1.0477607250213623
50,51,0.6591274738311768,3.5065033435821533
51,52,0.25361180305480957,1.6693098545074463
52,53,0.4586527347564697,1.4208528995513916
53,54,0.47983384132385254,2.647709608078003
54,55,0.2766091823577881,7.458071231842041
55,56,0.355893611907959,2.4989590644836426
56,57,2.1216254234313965,6.596971273422241
57,58,4.7013654708862305,5.441127300262451
58,59,1.5823724269866943,2.819781541824341
59,60,2.1866273880004883,4.021144866943359
60,61,4.200481414794922,5.581356763839722
61,62,18.88097095489502,34.42385172843933
62,63,2.311896800994873,4.766107559204102
63,64,5.482792854309082,13.354546308517456
64,65,3.077514410018921,10.998589515686035
65,66,3.991342067718506,6.120842933654785
66,67,1.116152048110962,2.9465460777282715
67,68,0.7865757942199707,1.3888585567474365
68,69,8.493624925613403,13.432226181030273
69,70,1.2110931873321533,3.411297559738159
70,71,0.7059831619262695,74.03063941001892
71,72,0.4508545398712158,1.4125380516052246
72,73,0.5727074146270752,4.162001609802246
73,74,0.361952543258667,2.196587324142456
74,75,1.9676587581634521,2.433600902557373
75,76,7.431782007217407,15.533707857131958
76,77,12.994227647781372,14.164396524429321
77,78,1.081693410873413,0.9627594947814941
78,79,0.5957016944885254,2.626695394515991
79,80,0.4184703826904297,2.436692476272583
80,81,0.6334066390991211,4.703127384185791
81,82,0.41992735862731934,1.2038555145263672
82,83,10.588501691818237,13.691521883010864
83,84,1.5164897441864014,1.9432079792022705
84,85,1.025944709777832,1.6647753715515137
85,86,0.33637237548828125,2.4847567081451416
86,87,0.3575117588043213,6.073044538497925
87,88,1.680973768234253,3.5479931831359863
88,89,2.4350903034210205,3.8133597373962402
89,90,0.5404558181762695,3.8942389488220215
90,91,0.9979269504547119,2.1354551315307617
91,92,1.2677721977233887,1.6895437240600586
92,93,0.6063430309295654,1.2865009307861328
93,94,1.9216225147247314,4.472472667694092
94,95,0.514911413192749,1.674778938293457
95,96,0.683734655380249,17.4737446308136
96,97,0.285247802734375,0.8792316913604736
97,98,0.6952395439147949,2.4166600704193115
98,99,0.39955735206604004,3.4786887168884277
99,100,4.299814224243164,1.7241628170013428
100,101,1.727480411529541,6.900919675827026
