,iter,weights
26,27,"{'number_adjacent_facts_other_value': 0.7759999999999999, 'number_other_facts_same_value': 3.5, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 8.001, 'adjacent_block_used': 4.0009999999999994, 'other_col_cons': 6.625, 'other_row_cons': 4.458333333333333, 'other_block_cons': 2.251, 'number_adjacent_row_facts': 3.816666666666666, 'number_adjacent_col_facts': 1.001, 'number_adjacent_block_facts': 0.001}"
27,28,"{'number_adjacent_facts_other_value': 0.7759999999999999, 'number_other_facts_same_value': 3.5, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 7.0009999999999994, 'adjacent_block_used': 5.0009999999999994, 'other_col_cons': 6.625, 'other_row_cons': 5.458333333333333, 'other_block_cons': 2.251, 'number_adjacent_row_facts': 3.816666666666666, 'number_adjacent_col_facts': 1.001, 'number_adjacent_block_facts': 0.001}"
28,29,"{'number_adjacent_facts_other_value': 0.4902857142857142, 'number_other_facts_same_value': 3.5, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 7.0009999999999994, 'adjacent_block_used': 6.0009999999999994, 'other_col_cons': 6.625, 'other_row_cons': 5.458333333333333, 'other_block_cons': 2.251, 'number_adjacent_row_facts': 4.816666666666666, 'number_adjacent_col_facts': 0.1438571428571428, 'number_adjacent_block_facts': 0.801}"
29,30,"{'number_adjacent_facts_other_value': 0.4902857142857142, 'number_other_facts_same_value': 3.5, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 7.0009999999999994, 'adjacent_block_used': 5.0009999999999994, 'other_col_cons': 6.625, 'other_row_cons': 5.458333333333333, 'other_block_cons': 3.251, 'number_adjacent_row_facts': 4.816666666666666, 'number_adjacent_col_facts': 0.1438571428571428, 'number_adjacent_block_facts': 0.801}"
30,31,"{'number_adjacent_facts_other_value': 0.11528571428571421, 'number_other_facts_same_value': 4.5, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 7.0009999999999994, 'adjacent_block_used': 5.0009999999999994, 'other_col_cons': 6.625, 'other_row_cons': 5.458333333333333, 'other_block_cons': 4.2509999999999994, 'number_adjacent_row_facts': 4.816666666666666, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.801}"
31,32,"{'number_adjacent_facts_other_value': 0.11528571428571421, 'number_other_facts_same_value': 4.5, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 6.0009999999999994, 'adjacent_block_used': 6.0009999999999994, 'other_col_cons': 6.625, 'other_row_cons': 6.458333333333333, 'other_block_cons': 3.2509999999999994, 'number_adjacent_row_facts': 4.816666666666666, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.801}"
32,33,"{'number_adjacent_facts_other_value': 0.11528571428571421, 'number_other_facts_same_value': 4.5, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 6.0009999999999994, 'adjacent_block_used': 5.0009999999999994, 'other_col_cons': 6.625, 'other_row_cons': 6.458333333333333, 'other_block_cons': 4.2509999999999994, 'number_adjacent_row_facts': 4.816666666666666, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.801}"
33,34,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 5.0, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 6.0009999999999994, 'adjacent_block_used': 5.0009999999999994, 'other_col_cons': 6.625, 'other_row_cons': 6.458333333333333, 'other_block_cons': 5.2509999999999994, 'number_adjacent_row_facts': 4.816666666666666, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.801}"
34,35,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 5.0, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 6.0009999999999994, 'adjacent_block_used': 5.0009999999999994, 'other_col_cons': 7.625, 'other_row_cons': 5.458333333333333, 'other_block_cons': 5.2509999999999994, 'number_adjacent_row_facts': 4.316666666666666, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.801}"
35,36,"{'number_adjacent_facts_other_value': 0.2867142857142857, 'number_other_facts_same_value': 5.0, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 6.0009999999999994, 'adjacent_block_used': 5.0009999999999994, 'other_col_cons': 7.625, 'other_row_cons': 5.458333333333333, 'other_block_cons': 5.2509999999999994, 'number_adjacent_row_facts': 3.8166666666666664, 'number_adjacent_col_facts': 0.751, 'number_adjacent_block_facts': 0.601}"
36,37,"{'number_adjacent_facts_other_value': 0.2867142857142857, 'number_other_facts_same_value': 5.0, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 6.0, 'adjacent_row_used': 6.0009999999999994, 'adjacent_block_used': 5.0009999999999994, 'other_col_cons': 7.625, 'other_row_cons': 5.458333333333333, 'other_block_cons': 5.2509999999999994, 'number_adjacent_row_facts': 3.3166666666666664, 'number_adjacent_col_facts': 1.0843333333333334, 'number_adjacent_block_facts': 0.476}"
37,38,"{'number_adjacent_facts_other_value': 0.2867142857142857, 'number_other_facts_same_value': 5.0, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 7.0, 'adjacent_row_used': 6.0009999999999994, 'adjacent_block_used': 5.0009999999999994, 'other_col_cons': 7.625, 'other_row_cons': 5.458333333333333, 'other_block_cons': 5.2509999999999994, 'number_adjacent_row_facts': 2.8166666666666664, 'number_adjacent_col_facts': 1.4176666666666666, 'number_adjacent_block_facts': 0.351}"
38,39,"{'number_adjacent_facts_other_value': 0.2867142857142857, 'number_other_facts_same_value': 5.0, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 8.0, 'adjacent_row_used': 6.0009999999999994, 'adjacent_block_used': 5.0009999999999994, 'other_col_cons': 7.625, 'other_row_cons': 5.458333333333333, 'other_block_cons': 5.2509999999999994, 'number_adjacent_row_facts': 2.3166666666666664, 'number_adjacent_col_facts': 1.751, 'number_adjacent_block_facts': 0.22599999999999998}"
39,40,"{'number_adjacent_facts_other_value': 0.2867142857142857, 'number_other_facts_same_value': 5.0, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 6.0009999999999994, 'adjacent_block_used': 4.0009999999999994, 'other_col_cons': 7.625, 'other_row_cons': 5.458333333333333, 'other_block_cons': 5.2509999999999994, 'number_adjacent_row_facts': 1.3166666666666664, 'number_adjacent_col_facts': 2.501, 'number_adjacent_block_facts': 0.001}"
40,41,"{'number_adjacent_facts_other_value': 0.2867142857142857, 'number_other_facts_same_value': 5.0, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 6.0009999999999994, 'adjacent_block_used': 5.0009999999999994, 'other_col_cons': 7.625, 'other_row_cons': 5.458333333333333, 'other_block_cons': 5.2509999999999994, 'number_adjacent_row_facts': 1.3166666666666664, 'number_adjacent_col_facts': 2.2152857142857143, 'number_adjacent_block_facts': 0.6676666666666666}"
41,42,"{'number_adjacent_facts_other_value': 0.2867142857142857, 'number_other_facts_same_value': 5.0, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 6.0009999999999994, 'adjacent_block_used': 6.0009999999999994, 'other_col_cons': 7.625, 'other_row_cons': 5.458333333333333, 'other_block_cons': 5.2509999999999994, 'number_adjacent_row_facts': 1.3166666666666664, 'number_adjacent_col_facts': 1.9652857142857143, 'number_adjacent_block_facts': 1.1676666666666666}"
42,43,"{'number_adjacent_facts_other_value': 0.2867142857142857, 'number_other_facts_same_value': 5.0, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 5.0009999999999994, 'adjacent_block_used': 7.0009999999999994, 'other_col_cons': 7.625, 'other_row_cons': 6.458333333333333, 'other_block_cons': 4.2509999999999994, 'number_adjacent_row_facts': 1.3166666666666664, 'number_adjacent_col_facts': 1.9652857142857143, 'number_adjacent_block_facts': 1.1676666666666666}"
43,44,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 5.333333333333333, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 5.0009999999999994, 'adjacent_block_used': 7.0009999999999994, 'other_col_cons': 7.625, 'other_row_cons': 7.458333333333333, 'other_block_cons': 4.2509999999999994, 'number_adjacent_row_facts': 1.3166666666666664, 'number_adjacent_col_facts': 1.4652857142857143, 'number_adjacent_block_facts': 0.6676666666666666}"
44,45,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 5.666666666666666, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 5.0009999999999994, 'adjacent_block_used': 7.0009999999999994, 'other_col_cons': 8.625, 'other_row_cons': 7.458333333333333, 'other_block_cons': 4.2509999999999994, 'number_adjacent_row_facts': 0.8166666666666664, 'number_adjacent_col_facts': 1.4652857142857143, 'number_adjacent_block_facts': 0.16766666666666663}"
45,46,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 6.166666666666666, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 10.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 7.0009999999999994, 'other_col_cons': 7.625, 'other_row_cons': 7.458333333333333, 'other_block_cons': 5.2509999999999994, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.4652857142857143, 'number_adjacent_block_facts': 0.6676666666666666}"
46,47,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 7.166666666666666, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 10.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 7.0009999999999994, 'other_col_cons': 7.625, 'other_row_cons': 7.458333333333333, 'other_block_cons': 6.2509999999999994, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.4652857142857143, 'number_adjacent_block_facts': 0.6676666666666666}"
47,48,"{'number_adjacent_facts_other_value': 0.801, 'number_other_facts_same_value': 7.166666666666666, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 10.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 7.0009999999999994, 'other_col_cons': 8.125, 'other_row_cons': 7.458333333333333, 'other_block_cons': 5.7509999999999994, 'number_adjacent_row_facts': 0.801, 'number_adjacent_col_facts': 2.4652857142857143, 'number_adjacent_block_facts': 0.6676666666666666}"
48,49,"{'number_adjacent_facts_other_value': 0.801, 'number_other_facts_same_value': 7.166666666666666, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 10.0, 'adjacent_row_used': 5.0009999999999994, 'adjacent_block_used': 6.0009999999999994, 'other_col_cons': 8.125, 'other_row_cons': 7.458333333333333, 'other_block_cons': 6.7509999999999994, 'number_adjacent_row_facts': 0.801, 'number_adjacent_col_facts': 2.4652857142857143, 'number_adjacent_block_facts': 0.6676666666666666}"
49,50,"{'number_adjacent_facts_other_value': 0.20100000000000007, 'number_other_facts_same_value': 7.666666666666666, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 10.0, 'adjacent_row_used': 6.0009999999999994, 'adjacent_block_used': 5.0009999999999994, 'other_col_cons': 8.125, 'other_row_cons': 6.458333333333333, 'other_block_cons': 7.7509999999999994, 'number_adjacent_row_facts': 0.801, 'number_adjacent_col_facts': 1.4652857142857143, 'number_adjacent_block_facts': 0.06766666666666665}"
