,iter,time exp 1,time exp 2
0,1,11.607283115386963,6.203302383422852
1,2,13.5594801902771,5.318302631378174
2,3,21.39872932434082,19.902326583862305
3,4,23.96624183654785,19.671570539474487
4,5,25.276307821273804,42.21158456802368
5,6,28.31597089767456,44.00793218612671
6,7,28.68667435646057,53.48269701004028
7,8,18.818770170211792,33.220473527908325
8,9,26.508376121520996,39.80466938018799
9,10,11.953017234802246,48.794776916503906
10,11,34.31148099899292,21.714959859848022
11,12,29.663123846054077,31.89503288269043
12,13,12.434832096099854,42.74415683746338
13,14,11.835528373718262,48.65895700454712
14,15,28.05837059020996,24.5045645236969
15,16,12.524725675582886,44.14335083961487
16,17,12.204548120498657,45.18946075439453
17,18,14.438012838363647,32.188568353652954
18,19,15.359041452407837,28.827576160430908
19,20,11.941115856170654,49.518619537353516
20,21,17.05133843421936,23.10602355003357
21,22,13.822057723999023,37.757784605026245
22,23,10.510064125061035,58.17540526390076
23,24,10.80119514465332,52.359825134277344
24,25,11.458050012588501,30.43282675743103
25,26,11.354262828826904,25.502978086471558
26,27,25.83186984062195,57.77166128158569
27,28,13.060668706893921,44.93999409675598
28,29,24.676713705062866,47.50136160850525
29,30,13.286904096603394,43.36342930793762
30,31,19.711897134780884,67.22944664955139
31,32,9.305707454681396,39.01820206642151
32,33,25.715324878692627,71.1665689945221
33,34,11.858930587768555,49.60630941390991
34,35,25.041507720947266,58.658639907836914
35,36,10.91659688949585,38.84965372085571
36,37,23.72371482849121,58.94434189796448
37,38,12.851009368896484,33.1064727306366
38,39,23.28084683418274,45.09827733039856
39,40,13.52591586112976,32.67758059501648
40,41,25.06000018119812,61.44675040245056
41,42,10.797710180282593,43.91888642311096
42,43,17.13342595100403,35.951796770095825
43,44,10.75321078300476,42.139715909957886
44,45,26.80631709098816,53.48526477813721
45,46,11.653878688812256,29.420183420181274
46,47,24.17761206626892,51.73000526428223
47,48,11.624464988708496,36.738041400909424
48,49,23.564783096313477,31.723434686660767
49,50,12.444854497909546,32.82805109024048
50,51,20.020479440689087,39.885995626449585
51,52,10.875361442565918,35.46290349960327
52,53,21.350392818450928,34.149805545806885
53,54,9.478843450546265,25.50098752975464
54,55,16.986095428466797,34.038334608078
55,56,10.742375135421753,24.994529247283936
56,57,15.671053409576416,19.53435730934143
57,58,8.967336416244507,32.79304051399231
58,59,10.184163093566895,27.37452459335327
59,60,8.095826625823975,24.31509566307068
60,61,11.101696491241455,43.90075874328613
61,62,11.486047506332397,45.09471297264099
62,63,24.85123300552368,55.49870705604553
63,64,10.648744344711304,37.214661836624146
64,65,15.2486093044281,34.443846225738525
65,66,21.75535750389099,53.18716788291931
66,67,9.847448110580444,37.06951832771301
67,68,17.851884603500366,38.8493218421936
68,69,25.992783784866333,59.265554428100586
69,70,11.176044225692749,24.876617193222046
70,71,24.482736825942993,52.161110162734985
71,72,13.177656650543213,26.434717416763306
72,73,18.100560903549194,36.147042989730835
73,74,11.495383977890015,52.047043323516846
74,75,11.876441717147827,63.44137978553772
75,76,12.329413175582886,37.17103910446167
76,77,14.48471450805664,47.17623734474182
77,78,14.365640878677368,42.160173177719116
78,79,11.190159559249878,39.247400522232056
79,80,10.476815223693848,31.148330211639404
80,81,7.007257461547852,34.36468958854675
81,82,20.64458680152893,33.321526288986206
82,83,13.95214033126831,50.32470345497131
83,84,12.361679315567017,61.61380219459534
84,85,13.26699447631836,56.04468512535095
85,86,9.472747564315796,58.98953700065613
86,87,15.008585214614868,62.67680358886719
87,88,10.37192678451538,55.203707456588745
88,89,8.0728120803833,50.45572471618652
89,90,11.081188678741455,57.538663387298584
90,91,9.973901271820068,37.95138955116272
91,92,10.474183082580566,38.39110255241394
92,93,21.429628133773804,59.872092962265015
93,94,8.23234748840332,40.96491241455078
94,95,5.66888165473938,39.81237578392029
95,96,30.57978653907776,57.33750033378601
96,97,11.357633352279663,56.78028845787048
97,98,9.92307186126709,44.656471729278564
98,99,44.64385151863098,58.56003928184509
99,100,10.140870571136475,15.80513334274292
100,101,11.021333456039429,54.38039994239807
