,labelled data,weights,regret
0,50,"[1.1, 1.1, 1.1, 1.6000000000000016, 1.0, 1.0, 0.5499999999999997, 1.0500000000000003, 1.0333333333333337, 1.0333333333333337, 1.1, 0.9099999999999999]",0.834953102738486
1,100,"[1.1, 1.1, 1.1, 2.0000000000000027, 1.0, 1.0, 0.07499999999999978, 1.0500000000000003, 1.0000000000000004, 0.716666666666667, 1.1999999999999997, 0.5199999999999996]",0.2608300655259275
