,iter,time exp 1,time exp 2
0,1,14.84308648109436,8.305160522460938
1,2,16.239222049713135,6.177349328994751
2,3,47.946083307266235,21.38391637802124
3,4,22.200480461120605,18.793440580368042
4,5,21.362619161605835,37.80659770965576
5,6,19.906376838684082,14.340626239776611
6,7,18.30056929588318,15.92118239402771
7,8,14.778820514678955,13.166391611099243
8,9,18.28961157798767,24.014155864715576
9,10,19.41021704673767,15.919943571090698
10,11,19.06605362892151,12.354689359664917
11,12,13.614851474761963,12.80174446105957
12,13,19.486862659454346,16.592883348464966
13,14,16.898326635360718,22.33097767829895
14,15,15.923466444015503,15.035162925720215
15,16,18.834105014801025,18.555063009262085
16,17,14.354935884475708,36.12107300758362
17,18,14.591920375823975,27.589922189712524
18,19,13.771081447601318,29.636343002319336
19,20,13.84020733833313,26.291912317276
20,21,14.41402006149292,23.097424268722534
21,22,14.009106159210205,31.231224298477173
22,23,13.784544706344604,16.3635835647583
23,24,14.456223487854004,14.079967260360718
24,25,14.05946135520935,21.175001621246338
25,26,17.224793434143066,16.604699850082397
26,27,16.94525408744812,33.42744207382202
27,28,18.66107177734375,27.405996561050415
28,29,15.686055421829224,28.740464210510254
29,30,14.434503555297852,26.507139921188354
30,31,18.12268877029419,21.111479997634888
31,32,16.132110357284546,10.909239053726196
32,33,16.410332202911377,16.601399183273315
33,34,17.54686427116394,19.08670926094055
34,35,15.397434949874878,16.87814497947693
35,36,13.849565982818604,13.822639465332031
36,37,15.332369804382324,15.203233003616333
37,38,17.39682388305664,11.867626667022705
38,39,16.92867922782898,18.27012014389038
39,40,17.79790711402893,18.06758713722229
40,41,20.566125869750977,16.3655526638031
41,42,18.450021982192993,20.10122776031494
42,43,18.514105796813965,19.233107566833496
43,44,17.938175439834595,15.83807373046875
44,45,15.586363792419434,16.463910341262817
45,46,15.88068437576294,16.84151792526245
46,47,17.919745445251465,14.106757879257202
47,48,15.705919027328491,14.676767826080322
48,49,14.707879543304443,14.06589937210083
49,50,15.408292055130005,13.883584022521973
50,51,14.064401626586914,17.15820837020874
51,52,14.990574359893799,17.51977038383484
52,53,13.970901489257812,13.40030574798584
53,54,17.00873565673828,13.191557168960571
54,55,21.587826251983643,10.89105224609375
55,56,15.08834958076477,22.298226833343506
56,57,19.599586009979248,25.082792282104492
57,58,18.619261980056763,28.408411741256714
58,59,17.27248191833496,31.65583348274231
59,60,17.68094229698181,33.56644415855408
60,61,19.42556929588318,26.909998178482056
61,62,12.58532190322876,23.858924627304077
62,63,13.197799444198608,36.578691720962524
63,64,12.62619423866272,29.18373703956604
64,65,12.068199157714844,17.143439769744873
65,66,12.987894535064697,18.67602777481079
66,67,12.550498247146606,24.915038108825684
67,68,10.979461908340454,20.97364354133606
68,69,10.903601169586182,9.413238048553467
69,70,11.50831913948059,28.876044988632202
70,71,12.083246231079102,31.868563175201416
71,72,11.845776796340942,28.509286880493164
72,73,12.643238067626953,27.439357042312622
73,74,13.001526832580566,21.203234672546387
74,75,13.616065263748169,25.629448890686035
75,76,12.631234407424927,21.332570791244507
76,77,12.480891704559326,23.552008390426636
77,78,13.25814151763916,26.403318643569946
78,79,11.820194482803345,21.84496569633484
79,80,11.167803525924683,20.914207935333252
80,81,10.816954135894775,18.660051345825195
81,82,10.95001220703125,20.90271019935608
82,83,9.357110500335693,17.165792226791382
83,84,11.55598521232605,21.794227600097656
84,85,9.529226779937744,18.237343072891235
85,86,10.22196364402771,18.072316646575928
86,87,8.479233980178833,15.613850593566895
87,88,9.28685975074768,17.577344179153442
88,89,9.783194780349731,20.51032257080078
89,90,9.19686245918274,15.773150205612183
90,91,8.613161325454712,14.581346035003662
91,92,7.994524002075195,12.720573425292969
92,93,7.488602876663208,11.973345041275024
93,94,8.284158945083618,11.199625253677368
94,95,9.937607288360596,13.13620901107788
95,96,9.192833185195923,13.527395248413086
96,97,10.507036685943604,15.791756868362427
97,98,7.293838977813721,16.417365074157715
98,99,6.66018533706665,10.850870847702026
99,100,7.878623962402344,11.335220098495483
100,101,6.22635817527771,9.179691076278687
